账号,昵称,短剧名,集数,累计观看,单集均观看,主页链接
drama.pro28,The Lore Master,DoomsdayMy InfiniteLuxuryBunker,30,3717066,123902,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Exiles Covenant,30,10602282,353409,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Healer of the Devil,28,4093150,146184,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,My House is a Mimic,31,360965,11644,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Prometheus The Fire Thief in Silicon Valley,31,444874,14351,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,She Rules the Ruins,50,362566,7251,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,I Wake Up With a New Superpower Daily,20,346167,17308,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Portal Hunter,60,785355,13089,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Unchained Tides: The Siren They Couldn't Break,26,23345974,897922,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,"Reborn in Wonderland, I Woke Up With Powers",30,3691049,123035,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Mythic Tamer: Rise of the Trash Summon,25,448419,17937,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Thorns Under the Moon,31,793064,25583,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Cinder Throne,44,12490308,283871,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,"They Buried the Beast, But He Dug His Way Out",22,4382549,199207,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Archmage's Rebirth,10,480564,48056,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,My Farm Grows Mutant Dragons,30,778570,25952,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Kissed by Death,31,775502,25016,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Reborn from the Ashes,30,329903,10997,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Valkyrie's Vengeance: Blood Moon Rising,30,75475448,2515848,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Gilded Spire,29,15045291,518803,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,OLYMPUS ZERO: The Gods Are Already Dead,20,872876,43644,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Midnight Anchor,40,321634,8041,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Falling Star's Ultimatum,30,3916307,130544,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Married to My Ex's Ruthless Uncle,30,351330,11711,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Substitute Star,51,874847,17154,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Shadow Lord's Substitute Bride,30,855102,28503,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,I Woke Up in the Wrong Mythology,20,3053646,152682,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Zombie Queen Fell in Love With a Living Man,20,782022,39101,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Princess’s Dog Is a Man,30,770262,25675,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Nine Lives Nine Black Belts,20,441208,22060,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Revenge of the Pregnant Seahorse,50,398480820,7969616,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,God Mode Striker,50,811998,16240,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,My World Betrays Me,49,4715242,96229,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Prince's Serpent Bride,26,43532327,1674320,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Dragon Slayer Abandoned magic,6,14191884,2365314,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Beast King's Forbidden Love,21,54592646,2599650,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Medusa’s Mission,5,5371950,1074390,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Waking up in 3000 A.D,5,3122657,624531,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,"Dated by the Knight, Hunted by the Gods",29,11314452,390154,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,My boyfriend is a fish,4,61445851,15361463,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Princess’ Secret Guard,18,289237037,16068724,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,QUEEN MEDUSA,20,60943336,3047167,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Snail Girl,5,38360115,7672023,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Holy War,10,111696871,11169687,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Blood and Crown,5,9957555,1991511,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Mermaid In A Manhole,5,115843743,23168749,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Bound to The Forbidden,5,860109,172022,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Mind Reading Knight,5,1659675,331935,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Medusa Writer's Revenge,10,5255364,525536,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Dark Edge,5,922111,184422,https://www.tiktok.com/@drama.pro28
duniadrama43,DuniaDrama,Unsilenced：Soul Slaughters,39,333956,8563,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Heiress Behind His Empire,40,323548,8089,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Throne Beneath Power and Lies,40,279728,6993,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Thorned Kiss Idols Revenge Darling,60,346202,5770,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Soft Cage: She Closed the Door,40,315690,7892,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,MEMORY ANTIBODY,40,176550,4414,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My Grandpa's girlfriend Is a Dinosaur,40,417968,10449,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Forced Wed to a Wealthy Magnate,62,343611,5542,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Magic Supreme,39,319833,8201,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Midnight Elopement Ex Begs Return,40,316092,7902,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Duke's Captive,23,208064,9046,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Era Reset: Olympus Rises,40,243020,6076,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Campus Magic,40,319776,7994,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Awakening the Day of Reckoning,35,811570,23188,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Experiment Brother,25,238675,9547,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Cold CEO: Sweet Fake Love,40,315388,7885,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My Contracted Billionaire,62,331570,5348,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,"Harbour Secrets, Crown Cracks",40,174600,4365,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Stars Secret Keeper,62,339408,5474,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Pretense Game,48,321364,6695,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Shadow Heiress: Hidden Truth,40,315649,7891,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Love Bites,60,2027920,33799,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Black Gold Rose: The Heir’s Forbidden Song,40,189198,4730,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Istri kontrak sang taipan,58,827850,14273,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Elite Marriage,35,853617,24389,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Zombie Siege: The Last Immune,45,326460,7255,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Ten Wrong Heir,25,777050,31082,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Hidden Heiress & Secret Vow,60,346828,5780,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Love Beyond Deal,59,904714,15334,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My 27-Year-old chaste CEO,28,795022,28394,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Silent Stake: Hidden Truth,40,200086,5002,https://www.tiktok.com/@duniadrama43
lovebiteshorts,LoveBite Shorts,High Domain’s Fall,60,240832,4014,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Stars Secret Keeper,62,315624,5091,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Wolf Heiress’s Edge,40,324759,8119,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Experiment Brother,25,815845,32634,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Capital Empire True Rivals,40,266820,6670,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Billionaire’s Pretense: Real Love,40,112720,2818,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Betrayed Heiress: Dark Revenge,40,80800,2020,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Substitute Bride,20,1417029,70851,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Gilded Bond: True Love,40,270466,6762,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Wealth Cage: Fatal Lie,40,127233,3181,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Noble Fall Forbidden Warmth,60,91224,1520,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Throne of Wolves: Fate Binds,40,185070,4627,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,MEMORY ANTIBODY,40,107595,2690,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Duke's Captive,23,1086386,47234,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Awakening the Day of Reckoning,35,355228,10149,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Throne Beneath Power and Lies,40,72714,1818,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Kissed You at the End of the Night,60,923770,15396,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Silent Stake: Hidden Truth,40,129344,3234,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Throne of Nobles: The Prodigal’s Power,40,234552,5864,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,kiss or kill,39,783306,20085,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Forced Wed to a Wealthy Magnate,62,355635,5736,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Thorned Kiss Idols Revenge Darling,60,178935,2982,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Heiress & Secret Vow,60,366687,6111,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Midnight Elopement Ex Begs Return,40,174172,4354,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Silent Turmoil Eternal Bond,59,98768,1674,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Black Gold Rose: The Heir’s Forbidden Song,40,335448,8386,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Gilded Gambit House of Plots,40,97312,2433,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Elite Marriage,35,2902828,82938,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Midnight Bond of Two Hearts,62,122034,1968,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,My 27-Year-old chaste CEO,29,323550,11157,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Cold Legacy Deadly Pact,40,49400,1235,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,"Harbour Secrets, Crown Cracks",40,131220,3280,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Cold CEO: Sweet Fake Love,40,134528,3363,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Bodyguard Royal Gambit,40,64112,1603,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Shadow Heiress: Hidden Truth,40,84345,2109,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Urban Passion: Pure Love,40,102432,2561,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Rose Manor: Hidden Legacy,40,79719,1993,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Love Beyond Deal,59,796961,13508,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Black Crown: Heir’s Deception,40,113142,2829,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Rose Reborn Golden Vengeance,39,67535,1732,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Night I Bought Him,40,102480,2562,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Starlight to Old Years,40,60957,1524,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,My Contracted Billionaire,62,318220,5133,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Glass Estate Palpitation of Love,60,155680,2595,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Pretended Frailty: Whole Heart,40,68798,1720,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Moonlit Wolf’s Fated Love,40,48432,1211,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Soft Cage: She Closed the Door,40,127233,3181,https://www.tiktok.com/@lovebiteshorts
dramavault40,物語の空,Soft Cage: She Closed the Door,40,318740,7968,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My Grandpa's girlfriend Is a Dinosaur,40,371132,9278,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Throne Beneath Power and Lies,40,327600,8190,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Reclaim My Life,33,4230966,128211,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Campus Magic,40,328951,8224,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Love Bites,60,807815,13464,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My Contracted Billionaire,62,336020,5420,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Pretense Game,48,409542,8532,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My 27-Year-old chaste CEO,28,826283,29510,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Cold CEO: Sweet Fake Love,40,318678,7967,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Experiment Brother,25,329556,13182,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Era Reset: Olympus Rises,40,329214,8230,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Magic Supreme,39,321198,8236,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Forced Wed to a Wealthy Magnate,62,332321,5360,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Duke's Captive,23,324776,14121,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Elite Marriage,35,244665,6990,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Kissed You at the End of the Night,60,418832,6981,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Stars Secret Keeper,62,373863,6030,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Thorned Kiss Idols Revenge Darling,60,356654,5944,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,MEMORY ANTIBODY,40,316734,7918,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Midnight Elopement Ex Begs Return,40,320796,8020,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Heiress Behind His Empire,40,275661,6892,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,"Harbour Secrets, Crown Cracks",40,244413,6110,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Silent Stake: Hidden Truth,40,320520,8013,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Awakening the Day of Reckoning,35,830022,23715,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Ten Wrong Heir,25,341790,13672,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Hidden Heiress & Secret Vow,60,347686,5795,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Unsilenced：Soul Slaughters,39,362808,9303,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Black Gold Rose: The Heir’s Forbidden Song,40,319404,7985,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Shadow Heiress: Hidden Truth,40,321824,8046,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Love Beyond Deal,59,421272,7140,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Zombie Siege: The Last Immune,45,319731,7105,https://www.tiktok.com/@dramavault40
