Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,27,ID 7630168365843371028,Gorgon Blood: A Small Town Apocalypse,戈尔贡之血：小镇启示录,2026-04-25 16:15:43,24,784943,1953,32.5,是 / Yes,End-of-the-World、Reconciliation、Revenge,世界末日、和解、复仇,Gorgon Blood: A Small Town Apocalypse,,否 / No,,https://www.tiktok.com/@fz8fjg1
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,1,ID 7653725120204149767,Bound by Scent: The Don's Fake Bride,被气味所束缚：唐的假新娘,2026-06-21 14:03:24,40,347832,3007,50.1,是 / Yes,Forced Love、Family Feud、Mistaken Identities,强迫的爱、家庭恩怨、错误的身份,Bound by Scent: The Don's Fake Bride,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,2,ID 7653693844323652616,"Five Brothers, One Vow",五兄弟一誓,2026-06-21 12:01:50,37,322744,3035,50.6,是 / Yes,Family Disputes、Family Feud、Love Triangle,家庭纠纷、家庭恩怨、三角恋,"Five Brothers, One Vow",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,3,ID 7655472125553513479,"Little Spies, Big Daddy",小间谍，大爸爸,2026-06-26 07:02:40,39,340848,2228,37.1,是 / Yes,Mystery、City、Reconciliation,神秘、城市、和解,"Little Spies, Big Daddy",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,4,ID 7654374544278541330,Messing with the Wrong Fishmonger,与错误的鱼贩交往,2026-06-23 08:03:22,34,326706,3104,51.7,是 / Yes,Mistaken Identities、City、Revenge,错误的身份、城市、复仇,Messing with the Wrong Fishmonger,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,5,ID 7653755572730352648,Escape from Monster Island,逃离怪物岛,2026-06-21 16:01:31,38,317529,2119,35.3,是 / Yes,Adventure、Survival,冒险、生存,Escape from Monster Island,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,6,ID 7656900261142696978,The Maid’s Daughter Stole My Mansion,女仆的女儿偷了我的豪宅,2026-06-30 03:24:30,50,321612,4140,69.0,是 / Yes,Master-Servant Love、Family Feud、Family Disputes,主仆之爱、家庭恩怨、家庭纠纷,The Maid’s Daughter Stole My Mansion,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,7,ID 7654358583550727175,"From the Abyss, Reborn",来自深渊，重生,2026-06-23 07:01:25,30,205940,1754,29.2,是 / Yes,Fantasy、Revenge,奇幻、复仇,A scientist gains gravity power from black hole to stop partner ruining Earth and open new wormhole.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,8,ID 7654374615246328839,Tide of the Cursed I WANT TO MARRY,被诅咒的潮汐 我想结婚,2026-06-23 08:03:43,30,205577,2271,37.9,是 / Yes,Childhood Sweethearts、Romantic Complications、Fantasy,青梅竹马、浪漫并发症、奇幻,Tide of the Cursed I WANT TO MARRY,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,9,ID 7654358871330460690,The Rabbit,兔子,2026-06-23 07:02:37,30,176274,1830,30.5,是 / Yes,Sports、City,运动的、城市,The Rabbit,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,10,ID 7653725101430805512,My Two Campus Princes Won't Leave Me Alone,我的两个校园王子不会丢下我一个人,2026-06-21 14:03:15,31,320697,2205,36.8,是 / Yes,Love Triangle、Romantic Complications,三角恋、浪漫并发症,My Two Campus Princes Won't Leave Me Alone,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,11,ID 7655580310016480264,Humanity Tax The Last Pulse,人类税最后的脉搏,2026-06-26 14:02:29,31,242352,2049,34.1,是 / Yes,Lost Child、Adventure、Challenge/Quests in Game,丢失的孩子、冒险、游戏中的挑战/任务,Jack awakens a system to save his sister in a zombie-ruled wasteland.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,12,ID 7656909790861612050,Hack My Heart: The Anonymous Wife,破解我的心：无名妻子,2026-06-30 04:01:28,32,191530,2622,43.7,是 / Yes,Business Competition、City、Mistaken Identities,商业竞赛、城市、错误的身份,Hack My Heart: The Anonymous Wife,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,13,ID 7654374382894224392,Reborn on Station Omega,在欧米茄站重生,2026-06-23 08:02:42,31,221890,2334,38.9,是 / Yes,Mystery、Fantasy、Superior and Inferior,神秘、奇幻、强弱逆袭,Reborn on Station Omega,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,14,ID 7655626413093196808,The Official Obituary,官方讣告,2026-06-26 17:01:30,31,319254,2177,36.3,是 / Yes,City、Superior and Inferior、Political Intrigue,城市、强弱逆袭、政治阴谋,A clerk writes fake obituaries and uncovers a deadly official conspiracy.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,15,ID 7655535549415101448,The Crown Beneath the Maid Uniform,女仆服下的王冠,2026-06-26 11:08:45,38,224120,2456,40.9,是 / Yes,Reconciliation、Revenge、Family Feud,和解、复仇、家庭恩怨,The Crown Beneath the Maid Uniform,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,16,ID 7654359099442254855,My Fluffy Alpha Husband,我的毛茸茸的阿尔法丈夫,2026-06-23 07:03:31,37,378911,2954,49.2,是 / Yes,Revenge、Werewolf、dark romance,复仇、狼人、黑暗浪漫,My Fluffy Alpha Husband,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,17,ID 7655518344934085639,"Cursed Bond, Royal Omega",被诅咒的债券，皇家欧米茄,2026-06-26 10:01:58,35,362988,2260,37.7,是 / Yes,Werewolf、dark romance、Revenge,狼人、黑暗浪漫、复仇,"Cursed Bond, Royal Omega",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,18,ID 7655472105605125127,Beneath,下面,2026-06-26 07:02:24,31,322822,2239,37.3,是 / Yes,End-of-the-World、Ensemble Cast、Adventure,世界末日、群像、冒险,Miners trapped underground uncover ancient zombie virus cycle and find salvation.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,19,ID 7653771228464944135,Alpha The Capital Game,阿尔法资本游戏,2026-06-21 17:02:07,30,231772,1888,31.5,是 / Yes,Fantasy、Business Competition、Superior and Inferior,奇幻、商业竞赛、强弱逆袭,"When a demonic rival executive launches a hostile takeover to sacrifice the New York Stock Exchange to dark forces, a ruthless billionaire werewolf must team up with his secretly magical assistant, merging high-stakes financial warfare with savage supernatural combat to slaughter the threat before the opening bell.",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,20,ID 7655549841820603410,How to Tame a She-Wolf,如何驯服母狼,2026-06-26 12:04:18,35,873549,2735,45.6,是 / Yes,Adventure、Fantasy、Enemies to Lovers,冒险、奇幻、从敌人到恋人,How to Tame a She-Wolf,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,21,ID 7655565291518432274,Mother's Instinct: The 72-Hour Train,母亲的本能：72小时的火车,2026-06-26 13:04:12,35,316244,2466,41.1,是 / Yes,Fantasy、Lost Child、Adventure,奇幻、丢失的孩子、冒险,Mother's Instinct: The 72-Hour Train,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,22,ID 7657141748175213575,The Time Prisoner,时间的囚徒,2026-06-30 19:01:38,30,418984,1778,29.6,是 / Yes,Married Life、Family Feud、Love Triangle,婚姻生活、家庭恩怨、三角恋,"Trapped in a cursed room that drains her youth to generate wealth for her greedy husband, a rapidly aging wife turns the tables by triggering a reverse mechanism, locking him and his new mistress inside to turn to dust before burning down the house and escaping with her baby.",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,23,ID 7653771272442139656,Trash Actor King,垃圾演员王,2026-06-21 17:02:22,31,315942,1879,31.3,是 / Yes,Superior and Inferior、Revenge、Family Feud,强弱逆袭、复仇、家庭恩怨,Trash Actor King,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,24,ID 7654466848721097746,Algorithm Game,算法游戏,2026-06-23 14:01:36,31,322526,1777,29.6,是 / Yes,Sudden Wealth、City、Superior and Inferior,暴富、城市、强弱逆袭,Algorithm Game,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,25,ID 7655471898746344466,A Clumsy Succubus Won’t Let Me Graduate,笨拙的魅魔不会让我毕业,2026-06-26 07:01:38,36,187200,2647,44.1,是 / Yes,Romantic Complications、Fantasy,浪漫并发症、奇幻,A Clumsy Succubus Won’t Let Me Graduate,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,26,ID 7654374528637932551,Bullet Rain,子弹雨,2026-06-23 08:03:25,31,179012,1944,32.4,是 / Yes,Mystery、City,神秘、城市,A cop guards a secret witness and fights corrupt cops and killers in an abandoned tower.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,27,ID 7654390339092091922,Bitten by Revenge,被复仇咬伤,2026-06-23 09:04:47,22,192627,1485,24.8,是 / Yes,Revenge、End-of-the-World,复仇、世界末日,He locked his betrayers out to face zombies.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,28,ID 7656911651274265608,The Alpha's Kitten Rescue,阿尔法小猫救援,2026-06-30 04:15:30,51,224288,3190,53.2,是 / Yes,Werewolf、Mistaken Identities、Romantic Complications,狼人、错误的身份、浪漫并发症,A wolf Alpha hides identity as a poor man to win a kind human cat lover.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,29,ID 7654389973709394962,The Driver Who Bought His Boss,买下老板的司机,2026-06-23 09:03:13,21,147532,1506,25.1,是 / Yes,Mistaken Identities、Family Feud、Sudden Wealth,错误的身份、家庭恩怨、暴富,"Homeless driver inherits billions, revenge begins",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,30,ID 7656912134017897480,Ela Voltara para Destruir,埃拉·沃尔塔拉·帕拉·德斯特鲁尔,2026-06-30 04:16:31,100,433638,8148,135.8,是 / Yes,Romantic Complications、Reconciliation、Family Feud,浪漫并发症、和解、家庭恩怨,Ela Voltara para Destruir,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,31,ID 7655502921001882631,I Ate A Meteorite For Her,我为她吃了一块陨石,2026-06-26 09:02:09,25,173688,1646,27.4,是 / Yes,Revenge、Fantasy、Lost Child,复仇、奇幻、丢失的孩子,I Ate A Meteorite For Her,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,32,ID 7656912176447722504,Borrowed Wife,借来的妻子,2026-06-30 04:16:09,77,315723,6047,100.8,是 / Yes,Family & Ethics、City、Contract Lovers,家庭与道德、城市、合约爱好者,Borrowed Wife,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,33,ID 7655518366098445330,The Lab Partner Protocol,实验室合作伙伴协议,2026-06-26 10:02:07,32,152610,1850,30.8,是 / Yes,Love Life of Ordinary People,普通人的爱情生活,The Lab Partner Protocol,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,34,ID 7655535487867851784,Under the Floorboards,地板下,2026-06-26 11:08:31,31,201496,2199,36.6,是 / Yes,Love Triangle、Crime、City,三角恋、犯罪、城市,Single father Ethan rescues imprisoned Vera and defeats cruel landlord Marcus.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,35,ID 7656901154936361992,The Hunter's Captive Prince,猎人的俘虏王子,2026-06-30 03:27:55,30,156723,1687,28.1,是 / Yes,Revenge、Enemies to Lovers、Cultivation,复仇、从敌人到恋人、栽培,The Hunter's Captive Prince,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,36,ID 7656909740118660103,The Mad Dragon of Chinatown,唐人街的疯龙,2026-06-30 04:15:54,30,227324,1611,26.9,是 / Yes,Lost Child、Action、City,丢失的孩子、行动、城市,The Mad Dragon of Chinatown,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,37,ID 7654390155863856136,X-Ray Tycoon-Flipping a Billion-Dollar Empire,X射线大亨——翻转十亿美元帝国,2026-06-23 09:04:12,60,580888,4634,77.2,是 / Yes,Business Competition、City,商业竞赛、城市,X-Ray Tycoon-Flipping a Billion-Dollar Empire,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,38,ID 7655518386721575954,His Couture,他的时装,2026-06-26 10:02:06,32,178695,2127,35.5,是 / Yes,City、Contract Lovers、Romantic Complications,城市、合约爱好者、浪漫并发症,His Couture,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,39,ID 7655535661121950727,Blood Ledger,血色账本,2026-06-26 11:09:10,30,157089,1726,28.8,是 / Yes,Family Disputes、City、Superior and Inferior,家庭纠纷、城市、强弱逆袭,Blood Ledger,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,40,ID 7656972098799244306,You Messed With THe Wrong Veteran,你惹错了退伍军人,2026-06-30 08:03:10,40,267168,2142,35.7,是 / Yes,Lost Child、City、Courtroom Drama,丢失的孩子、城市、法庭剧,You Messed With THe Wrong Veteran,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,41,ID 7655535683658077202,The Outcast Billionaire of Mumbai,孟买被遗弃的亿万富翁,2026-06-26 11:09:21,44,196560,2887,48.1,是 / Yes,Celebrity,名人,The Outcast Billionaire of Mumbai,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,42,ID 7654992504885990408,The Super Consumer,超级消费者,2026-06-25 00:01:30,50,479199,3157,52.6,是 / Yes,Adventure、Fantasy,冒险、奇幻,The Super Consumer,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,43,ID 7654359013790372872,The Last Text,最后的文字,2026-06-23 07:03:05,31,195644,2060,34.3,是 / Yes,Revenge、City,复仇、城市,"A car crash survivor infiltrates his father, gets a confession, forsakes billions for fiancée’s justice.",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,44,ID 7654358976292983816,You Don't Even Qualify,你连资格都没有,2026-06-23 07:03:07,40,387354,2481,41.4,是 / Yes,Romantic Complications、Family Feud,浪漫并发症、家庭恩怨,You Don't Even Qualify,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,45,ID 7653477208530392082,The Devouring Heir,吞噬的继承人,2026-06-22 09:06:55,43,243539,2581,43.0,是 / Yes,Enemies to Lovers、Cultivation、Revenge,从敌人到恋人、栽培、复仇,The Devouring Heir,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,46,ID 7653693714396812306,Crash Island Stranded With Five Women,坠毁岛搁浅了五名妇女,2026-06-21 12:01:27,33,921361,2253,37.5,是 / Yes,Mistaken Identities、Adventure,错误的身份、冒险,Crash Island Stranded With Five Women,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,47,ID 7653725051275105298,No Mask for the Wicked,恶人不戴面具,2026-06-21 14:03:04,31,256047,1428,23.8,是 / Yes,End-of-the-World、Revenge,世界末日、复仇,"A reborn soldier avenges betrayal, defeats foes and rules the toxic doomsday shelter.",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,48,ID 7655595784553714706,Twin Alphas Forbidden Mate,双子阿尔法禁忌伴侣,2026-06-26 15:03:02,40,323132,2750,45.8,是 / Yes,Love Triangle、Werewolf、Romantic Complications,三角恋、狼人、浪漫并发症,Twin Alphas Forbidden Mate,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,49,ID 7653771185192440840,Book of the Dead: The Pharaoh's Guard,死亡之书：法老的守卫,2026-06-21 17:01:56,30,246193,1898,31.6,是 / Yes,Adventure、Fantasy,冒险、奇幻,Book of the Dead: The Pharaoh's Guard,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,50,ID 7655502899757274130,All In,全部投入,2026-06-26 09:01:56,30,167558,2659,44.3,是 / Yes,City、Revenge,城市、复仇,All In,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,51,ID 7652472292890645522,KING,国王,2026-06-18 05:01:47,50,391036,3165,52.8,是 / Yes,Romantic Complications、Werewolf、Superior and Inferior,浪漫并发症、狼人、强弱逆袭,KING,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,52,ID 7652952492862460946,My Vampire Progenitor Is Ruining My Vegan,我的吸血鬼祖先正在毁掉我的素食主义者,2026-06-19 12:05:04,35,316676,1970,32.8,是 / Yes,Contract Lovers、Forced Love、Fantasy,合约爱好者、强迫的爱、奇幻,My Vampire Progenitor Is Ruining My Vegan,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,53,ID 7652952011922805767,The Soldier Who Lost Everything,失去一切的士兵,2026-06-19 12:03:18,20,167326,1433,23.9,是 / Yes,Family Feud、Revenge、Reconciliation,家庭恩怨、复仇、和解,Revenge empties his heart,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,54,ID 7652549686930363400,My Vampire Roommate Is a Royal Pain,我的吸血鬼室友是一个皇家痛苦,2026-06-18 10:02:00,35,380680,2552,42.5,是 / Yes,Vampire、Forced Love、Superior and Inferior,吸血鬼、强迫的爱、强弱逆袭,My Vampire Roommate Is a Royal Pain,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,55,ID 7652565002628502535,The Secret of the Perfect Father in Law,完美岳父的秘密,2026-06-18 11:01:23,30,183960,1916,31.9,是 / Yes,Revenge、City、Lost Child,复仇、城市、丢失的孩子,The Secret of the Perfect Father in Law,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,56,ID 7652487657418855431,The Janitor Who Broke the Table,打破桌子的清洁工,2026-06-18 06:01:11,22,197440,1590,26.5,是 / Yes,Lost Child、Revenge、City,丢失的孩子、复仇、城市,Use gambling to overturn the villains’ gambling table.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,57,ID 7650663244390355975,A Golden Cage,金色的笼子,2026-06-13 08:01:31,29,319006,2415,40.2,是 / Yes,Family Feud、Reconciliation、Married Life,家庭恩怨、和解、婚姻生活,A Golden Cage,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,58,ID 7650348773083878418,The Mafia Princess Rules Wall Street,黑手党公主统治华尔街,2026-06-12 11:41:13,35,315628,2708,45.1,是 / Yes,Business Competition、Family Feud,商业竞赛、家庭恩怨,The Mafia Princess Rules Wall Street,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,59,ID 7652642382802359304,Accent King,口音王,2026-06-18 16:01:38,31,319691,1994,33.2,是 / Yes,Superior and Inferior、Skill/Talent Competition、City,强弱逆袭、技能/才艺竞赛、城市,Accent King,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,60,ID 7653493319318377479,Heaven’s Worst Intern,天堂最糟糕的实习生,2026-06-20 23:03:45,30,265152,2243,37.4,是 / Yes,Superior and Inferior、Adventure、Fantasy,强弱逆袭、冒险、奇幻,Heaven’s Worst Intern,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,61,ID 7653508780168123400,Ice Breaker,破冰活动,2026-06-21 00:03:50,40,414903,2754,45.9,是 / Yes,Romantic Complications、City,浪漫并发症、城市,Ice Breaker,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,62,ID 7652565078029423634,The Dragon's Thorns,龙之荆棘,2026-06-18 11:01:39,29,333105,2240,37.3,是 / Yes,Superior and Inferior、Royal Palace、Forced Love,强弱逆袭、皇宫、强迫的爱,The Dragon's Thorns,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,63,ID 7652642356848268306,The Witness,证人,2026-06-18 16:01:36,35,318139,1877,31.3,是 / Yes,Adventure、Fantasy、Lost Child,冒险、奇幻、丢失的孩子,The Witness,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,64,ID 7652487628486398983,Reborn: Making Billions in the World Cup,重生：在世界杯上赚数十亿,2026-06-18 06:01:13,54,492124,3538,59.0,是 / Yes,Revenge、City,复仇、城市,Reborn: Making Billions in the World Cup,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,65,ID 7653508814792266759,Reborn Cage King: A Father's Blood Redemption,重生笼王：父亲的血的救赎,2026-06-21 00:03:58,38,387930,2601,43.4,是 / Yes,Reconciliation、Revenge、City,和解、复仇、城市,Reborn Cage King: A Father's Blood Redemption,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,66,ID 7652967415726412818,"Pay My Harem, Own the City",支付我的后宫，拥有这座城市,2026-06-19 13:02:56,30,358104,2442,40.7,是 / Yes,City、Sudden Wealth,城市、暴富,"Pay My Harem, Own the City",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,67,ID 7653508869452272647,Don't Tell My Brother,别告诉我兄弟,2026-06-21 00:04:05,39,577140,3486,58.1,是 / Yes,City、dark romance、Family & Ethics,城市、黑暗浪漫、家庭与道德,Don't Tell My Brother,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,68,ID 7651142507652781064,Deadly Island Live: Fatal Ratings,致命岛现场：致命收视率,2026-06-14 15:01:21,30,332552,2112,35.2,是 / Yes,Fantasy、Adventure、Ensemble Cast,奇幻、冒险、群像,"Thrust into a rigged island reality show where drones guide a mutant Spinosaurus to slaughter contestants for a dark gambling syndicate, a physics prodigy must weaponize his scientific genius to destroy the prehistoric beast and hijack the global broadcast to expose the ruthless mastermind.",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,69,ID 7653493200556037128,No Shelter for the Wicked,恶人无处容身,2026-06-20 23:03:15,20,214830,1223,20.4,是 / Yes,Betrayal、City,背叛、城市,No Shelter for the Wicked,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,70,ID 7652456898695861256,"The $3,000 Mechanic: Revving My Way to the Top","3,000 美元的机械师：加速我的巅峰之路",2026-06-18 04:02:00,60,866714,5045,84.1,是 / Yes,Contract Lovers、Married Life、City,合约爱好者、婚姻生活、城市,"The $3,000 Mechanic: Revving My Way to the Top",,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,71,ID 7652549705217594375,The Last Sunrise in Pompeii,庞贝古城最后的日出,2026-06-18 10:02:16,30,353448,2173,36.2,是 / Yes,Romantic Complications、Royal Palace,浪漫并发症、皇宫,The Last Sunrise in Pompeii,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,72,ID 7652472267502523399,Born again to Burn,重生为燃烧,2026-06-18 05:01:31,28,179584,1728,28.8,是 / Yes,Royal Palace、Revenge,皇宫、复仇,Born again to Burn,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,73,ID 7652456904689882120,I Died Three Times for the Mad God,我为疯神死了三次,2026-06-18 05:01:22,39,316770,2459,41.0,是 / Yes,Romantic Complications、Superior and Inferior、Fantasy,浪漫并发症、强弱逆袭、奇幻,I Died Three Times for the Mad God,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,74,ID 7652952023591179282,Code Black: Lockdown,黑色代码：封锁,2026-06-19 12:03:18,21,152580,1767,29.4,是 / Yes,Mystery、Survival、Ensemble Cast,神秘、生存、群像,Deep sea horror: who is still human?,,否 / No,,https://www.tiktok.com/@sangaaxdiln
