Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
shortdramatime,ShortDramaTime,ShortDramaTime,117,ID 7618880209336636432,Notes of a 7-Day Hunt,7天狩猎笔记,2026-03-24 12:30:28,56,122963398,5205,86.8,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,"Using an alias, Mia infiltrates the Julian's family to take revenge on Victoria, the enemy responsible for her parents' death. She exploits Julian's resentment towards Victoria, sowing discord between them and exposing Victoria's crimes, such as infidelity and the murder of Julian's father. Through her masterful schemes, Mia isolates Victoria, leaving her abandoned by all. In the end, a desperate Victoria falls from a building, is left paralyzed.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,118,ID 7649702524693566485,New man New life,新人新生活,2026-06-10 17:54:10,80,127456224,6463,107.7,是 / Yes,Family Feud、Love Triangle、Married Life,家庭恩怨、三角恋、婚姻生活,"When my son wished for a ""new mom"" on his birthday, I granted it by divorcing my husband of seven years and walking away with my daughter to build my own empire. Now, my ex and son are kneeling outside begging for mercy, while my new billionaire lover pins me against the door inside, demanding I finally make him official.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,119,ID 7647480410208769044,Rebirth of the Fierce Wife with Special Abilities,重生之特异能悍妻,2026-06-14 08:30:01,70,16822379,9376,156.3,是 / Yes,Family Feud、Family Disputes、Love Triangle,家庭恩怨、家庭纠纷、三角恋,"Reborn from a badass apocalypse commander into a ""useless"" heiress, she shocks high society by saving a ruthless billionaire and effortlessly crushing her enemies. He thinks he can tame her, but she’s the one making the rules now.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,120,ID 7647421244060931080,"I Got Married, and My Sister Too?",我结婚了，我妹妹也结婚了？,2026-06-12 13:01:04,67,26869970,6500,108.3,是 / Yes,Love Triangle、Married Life、Family Feud,三角恋、婚姻生活、家庭恩怨,"To win a massive cash reward, the Wilson sisters take on the role of “professional daughters-in-law” and marry into the wealthy Montgomery family.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,121,ID 7649784329782629392,My Lucky Mommy: Pampered by the CEO,我的幸运妈咪：被总裁宠着,2026-06-18 08:30:01,80,27300049,6613,110.2,是 / Yes,Family & Ethics、City、Reconciliation,家庭与道德、城市、和解,"After a one-night fling with a cold magnate, a woman disappeared and left their baby with him. Years later, the girl he hired for his son proved to be their daughter, parted long ago by her serious illness.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,122,ID 7655317611898655752,Birth Trap on the Plane,飞机上的诞生陷阱,2026-06-26 08:00:01,39,7833441,2404,40.1,是 / Yes,Family & Ethics、City,家庭与道德、城市,"Reborn heiress Iris uncovers her husband Lucas, mistress Scarlett, and Vivian's plot to kill her for insurance. On the plane, they stage tricks like fake labor and drugging, but she videos and, with Dr. Kane, proves their lies. Desperate Lucas turns violent, leading to their arrest, and Iris rises triumphant.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,123,ID 7654018313718354951,Love in the Ashes of Hate,爱在仇恨的灰烬中,2026-06-22 09:02:10,85,1773343,8394,139.9,是 / Yes,Enemies to Lovers、Romantic Complications、Family Feud,从敌人到恋人、浪漫并发症、家庭恩怨,"Shortly after returning home, the male lead crosses paths with his sworn enemy by chance. Though consumed by deep-seated hatred for one another, they secretly harbour a long-buried love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,124,ID 7650750717816329233,Devoted to You,献身于你,2026-06-24 12:30:01,78,15996875,7390,123.2,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,"Five years after a one-night encounter, a billionaire CEO unknowingly reunites with the woman he has been searching for when their long-lost twins bring them together, forcing them to uncover a web of lies, stolen identities, and family betrayal before they can finally become a family.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,125,ID 7652801954799997969,"Captain, They Beg Your Forgiveness",队长，他们请求你的原谅,2026-06-20 08:30:00,58,182176768,4294,71.6,是 / Yes,City、Mistaken Identities、Action,城市、错误的身份、行动,"Three years ago, a miracle born from a world-shocking air disaster turned Ethan Blake into a legend in a single stroke, making him the one and only god-tier captain in global aviation. And yet no one could have imagined that he would bury his overwhelming status and descend into a little airline, becoming a lowly trainee air traffic controller. On his very first day at work, he was publicly humiliated by the airline’s “star female captain”, Scarlet. Ethan didn’t even bother stooping to her level. Instead, he discovered a fatal fracture in the left wing of the aircraft she was about to fly and",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,126,ID 7652904882000712705,Settling My Sister's Scor,解决我姐姐的冤屈,2026-06-19 09:01:36,80,10871696,6104,101.7,是 / Yes,Revenge、City、Lost Child,复仇、城市、丢失的孩子,"When a ruthless mafia boss discovers his twin sister has been brutally abused for eight years, he disguises himself as her to unleash absolute hell. This New Year’s Eve, her toxic husband is about to find out what real karma looks like.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,127,ID 7618843833321280533,Code Blue Romance,蓝色代码浪漫,2026-03-24 12:30:17,26,2141845,3326,55.4,是 / Yes,Love After Divorce、Family Feud、Contract Lovers,离婚后的爱情、家庭恩怨、合约爱好者,"Emily, a medical student in desperate need of funds for her grandmother's treatment, meets cardiac surgeon Dr. Carter, who relies on her presence to overcome his surgical anxieties. From a transactional start, their bond deepens amidst interference from exes and family tragedy. After weathering lies and separation, they ultimately reunite, choosing to face life's challenges together.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,128,ID 7654390343584142337,"Betrayed at Birth: Goodbye, Toxic Husband",出生时的背叛：再见，有毒的丈夫,2026-06-23 09:05:25,79,8323666,7068,117.8,是 / Yes,Family Feud、Lost Child、Real/Fake Heir/Heiress,家庭恩怨、丢失的孩子、真/假继承人/女继承人,"Raised by a scavenger, a woman endures betrayal and divorce before finally reuniting with her powerful birth family and transforming her fate. But just as she claims the life that was stolen from her, another woman emerges carrying the same ancestral jade heirloom, igniting a fierce battle over the family's true heiress.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,129,ID 7649758609471050768,Before We Knew.,在我们知道之前。,2026-06-16 08:30:00,74,202834583,6066,101.1,是 / Yes,Married Life、City、Love After Marriage,婚姻生活、城市、婚后的爱情,"Two years after a marriage of convenience, two strangers fall deeply in love at work, completely oblivious that they are actually husband and wife. Facing corporate rivals and family pressure, they must unravel the ultimate identity mix-up to turn their fake vows into real love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,130,ID 7650781622303773717,"My ""Foolish"" Husband Is A Billionaire",我的“愚蠢”丈夫是亿万富翁,2026-06-24 08:30:00,80,3550062,6456,107.6,是 / Yes,Romantic Complications、Family Feud、Childhood Sweethearts,浪漫并发症、家庭恩怨、青梅竹马,"""After being separated from her childhood sweetheart for twenty years, a woman who secretly holds the identity of the richest heiress mistakenly pours her love and resources into the wrong man, only to be betrayed on their wedding day. Heartbroken, she impulsively marries a seemingly foolish stranger—only to discover that he is the childhood sweetheart she has been searching for all along.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,131,ID 7648825629827732501,Reborn: My Best Friend Stole My Baby,重生：我最好的朋友偷走了我的孩子,2026-06-08 09:10:52,40,5794696,2246,37.4,是 / Yes,Revenge、Fantasy、Lost Child,复仇、奇幻、丢失的孩子,"Reborn on the day of genetic selection, Seraphina lets her backstabbing best friend take the elite genes that lead to a deadly experiment plan, while she picks genes from a mixed-race model. She finally destroys her enemy’s eternal life scheme and breaks the cruel fate forever.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,132,ID 7649369452001252372,Mutual Trust in Love,爱情中的相互信任,2026-06-21 08:30:00,35,8180773,2290,38.2,是 / Yes,Family & Ethics、Family Feud,家庭与道德、家庭恩怨,"After ten years of marriage, pregnant Luna was beaten to miscarry in a live stream by Vale’s delusional first love who thought she was a mistress.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,133,ID 7650766174237676565,He's Having Morning Sickness,他有孕吐症状,2026-06-24 16:30:00,79,1511213,7870,131.2,是 / Yes,City、Reconciliation、Family & Ethics,城市、和解、家庭与道德,"""After a fateful night leaves her pregnant with triplets, an adopted heiress struggling against her circumstances becomes bound by destiny to the enigmatic king of a powerful family, whose ancient blood oath leads him to protect, cherish, and ultimately help her blossom into the woman she was meant to be.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,134,ID 7647332598553580565,He Goes Overboard,他太过分了,2026-06-04 08:37:12,72,10151866,7171,119.5,是 / Yes,City、Revealed Crush、Romantic Complications,城市、揭露暗恋、浪漫并发症,"They had a fleeting encounter three years ago and meet again later. The male lead pursues her secretly while hiding his true identity, faithfully protecting the fallen noble lady. Determined to reclaim her family property and get revenge, the female lead gradually uncovers past affection and youthful bonds. The two heal each other, strive side by side and embrace a happy ending.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,135,ID 7645190494275769352,Stealing Kisses From the Moon,偷走月亮的吻,2026-05-29 14:05:08,73,4131603,6449,107.5,是 / Yes,Family Feud、Age Gap/Older Boyfriend、Romantic Complications,家庭恩怨、年龄差距/年长的男朋友、浪漫并发症,"Orphaned at an early age, the female lead was taken in by a business tycoon. Affection gradually grows between them over years of companionship. An unexpected incident pushes their relationship to a new level. She falls victim to repeated schemes and plots. Past events bring misunderstandings and estrangement. After going through hardships and uncovering the truth, they confirm their true feelings, fight conspiracies side by side and gain a warm and happy love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,136,ID 7647472783563346965,Perfect Timing of His Love,他的爱的完美时机,2026-06-13 08:30:01,77,166311226,6256,104.3,是 / Yes,City、Romantic Complications、Reconciliation,城市、浪漫并发症、和解,"Six years ago, a young woman shared one passionate night with a powerful billionaire. Fearing he would see her as a gold-digger, she fled—unaware she carried his child.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,137,ID 7644112231864734727,My Boss Turned Into a Frenchie,我的老板变成了法国人,2026-05-27 08:30:01,30,843837,2802,46.7,是 / Yes,Fantasy、Romantic Complications、Superior and Inferior,奇幻、浪漫并发症、强弱逆袭,"A hopeless office worker stuck on the career fringe accidentally turns their cold, sharp-tongued CEO boss into a squat, short-legged French bulldog that only huffs and puffs and can barely run by day. As the boss reverts back to human form every night, they embark on a secret cohabitation. What follows is a dramatic journey of career comeback and sweet, playful ""pet training"" romance.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,ShortDramaTime,ShortDramaTime,138,ID 7643797822810412053,Reborn Heiress: Revenge Against My Fake Family,重生女继承人：向假家族复仇,2026-05-26 17:30:00,40,3206287,2803,46.7,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"The wronged genuine daughter is reborn after a tragic death. Her inner thoughts can be heard by her family. She teams up with her mother to punish villains, expose family scandals and take back her life. Those hidden voices embody her deep affection for her family.",,否 / No,,https://www.tiktok.com/@shortdramatime
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,1,ID 7661844426720891921,A vingança do abismo,,2026-07-13 11:10:37,31,3710,2177,36.3,是 / Yes,,,Um mergulhador cria um vínculo com um polvo mutante para destruir o império de laboratórios maligno de seu primo.,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,2,ID 7656909795962016776,Hack My Heart: The Anonymous Wife,破解我的心：无名妻子,2026-06-30 04:01:27,32,193683,2622,43.7,是 / Yes,Reconciliation、Crime、City,和解、犯罪、城市,Hack My Heart: The Anonymous Wife,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,3,ID 7630187732521915408,The Karma Countdown,业力倒计时,2026-04-25 16:17:41,21,338100,1428,23.8,是 / Yes,Fantasy、Revenge、Ensemble Cast,奇幻、复仇、群像,The Karma Countdown,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,4,ID 7630168365843371028,Gorgon Blood: A Small Town Apocalypse,戈尔贡之血：小镇启示录,2026-04-25 16:15:43,24,784985,1953,32.5,是 / Yes,Revenge、End-of-the-World、Reconciliation,复仇、世界末日、和解,Gorgon Blood: A Small Town Apocalypse,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,5,ID 7661766447961953300,God View,神观,2026-07-13 06:08:14,30,113835,1711,28.5,是 / Yes,Mystery、City,神秘、城市,God View,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,6,ID 7656900506262066184,Ambrosia-Kingdom of Fruit Hearts,Ambrosia-果心王国,2026-06-30 03:25:26,30,193194,1672,27.9,是 / Yes,Royal Palace、Reconciliation、Romantic Complications,皇宫、和解、浪漫并发症,Ambrosia-Kingdom of Fruit Hearts,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,7,ID 7650353939526734856,I Turned My Lover Into Stone,我把我的爱人变成了石头,2026-06-12 13:01:03,30,365288,2660,44.3,是 / Yes,dark romance、Romantic Complications、Fantasy,黑暗浪漫、浪漫并发症、奇幻,I Turned My Lover Into Stone,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,8,ID 7630718306642613269,My Husband Came Back Wrong,我丈夫回来错了,2026-04-23 13:42:14,25,323811,1937,32.3,是 / Yes,Mystery、Redemption、Fantasy,神秘、赎回、奇幻,Would you hide your flesh-eating dead husband?,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,9,ID 7652256089425236999,Trapped in Hell's Elevator,被困在地狱电梯里,2026-06-17 15:02:46,37,287294,2363,39.4,是 / Yes,Adventure、Fantasy、Ensemble Cast,冒险、奇幻、群像,Trapped in Hell's Elevator,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,10,ID 7655255315310515207,The Werid Residence Journal,韦里德居住日记,2026-06-25 17:01:12,28,330468,3162,52.7,是 / Yes,Family Feud、Superior and Inferior、Mystery,家庭恩怨、强弱逆袭、神秘,The Werid Residence Journal,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,11,ID 7651993209459053586,Primal Rising,原始崛起,2026-06-16 22:02:41,30,409616,2479,41.3,是 / Yes,Adventure、City,冒险、城市,Primal Rising,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,12,ID 7652008491980510216,My Wife Is a Mafia Boss,我的妻子是黑手党老大,2026-06-16 23:01:57,30,278784,2345,39.1,是 / Yes,Action、City,行动、城市,My Wife Is a Mafia Boss,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,13,ID 7651993010590454792,The Aurora Gaze,极光凝视,2026-06-16 22:01:58,28,173060,2004,33.4,是 / Yes,Political Intrigue、Mistaken Identities、Fantasy,政治阴谋、错误的身份、奇幻,The Aurora Gaze,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,14,ID 7650348921918870536,Blood Reckoning: The Vampire's Revenge,血的清算：吸血鬼的复仇,2026-06-12 11:41:47,30,321542,2010,33.5,是 / Yes,Lost Child、Crime、Vampire,丢失的孩子、犯罪、吸血鬼,Blood Reckoning: The Vampire's Revenge,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,15,ID 7650477614616007687,The Secret of the Perfect Father in Law,完美岳父的秘密,2026-06-12 20:01:17,34,273964,1740,29.0,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The Secret of the Perfect Father in Law,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,16,ID 7657891605281805320,Jamais Sua Escrava,贾迈斯·苏阿·埃斯克拉瓦,2026-07-03 14:34:15,50,171774,3616,60.3,是 / Yes,Superior and Inferior、Revenge、Celebrity,强弱逆袭、复仇、名人,Jamais Sua Escrava,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,17,ID 7615962809926620167,Fuga da era zumbi,风雅时代尊比,2026-03-16 21:56:14,49,795496,3015,50.2,是 / Yes,Revenge、Redemption、End-of-the-World,复仇、赎回、世界末日,Escape from the Zombie Age,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,18,ID 7650347722901378055,Chained by the Gods：The Pharaoh and the Beast,众神锁链：法老与野兽,2026-06-12 11:37:14,29,258093,3064,51.1,是 / Yes,Fantasy、Reconciliation、Romantic Complications,奇幻、和解、浪漫并发症,Chained by the Gods：The Pharaoh and the Beast,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,19,ID 7615963903448880135,The Half Zombie Girl,半僵尸少女,2026-03-15 11:45:12,59,4621593,3380,56.3,是 / Yes,Ensemble Cast、Adventure、End-of-the-World,群像、冒险、世界末日,The Half Zombie Girl,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,20,ID 7661844447575266321,A vingança do abismo,,2026-07-13 11:10:41,31,7688,2177,36.3,是 / Yes,,,Um mergulhador cria um vínculo com um polvo mutante para destruir o império de laboratórios maligno de seu primo.,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,21,ID 7651853753175299079,Can a mortal win the bone queen,凡人能赢得白骨女王吗,2026-06-16 13:01:19,31,226287,3109,51.8,是 / Yes,dark romance、Romantic Complications、Fantasy,黑暗浪漫、浪漫并发症、奇幻,Can a mortal win the bone queen,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,22,ID 7650349569125176328,Streets of Blood_ The King's Retribution,血腥街道_王者的报应,2026-06-12 11:44:23,29,824034,1861,31.0,是 / Yes,Lost Child、Revenge、City,丢失的孩子、复仇、城市,Streets of Blood_ The King's Retribution,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,23,ID 7640587614608708615,Reduced to Prey: The Mad Hunters' Doomsday Obsession,沦为猎物：疯狂猎人对末日的痴迷,2026-06-29 23:42:19,30,199140,1674,27.9,是 / Yes,Action、Challenge/Quests in Game,行动、游戏中的挑战/任务,Reduced to Prey: The Mad Hunters' Doomsday Obsession,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,24,ID 7630174172383106065,Seven Days in Black Stone,黑石七日,2026-04-25 16:16:22,25,1269029,1653,27.6,是 / Yes,Lost Child、Revenge、Survival,丢失的孩子、复仇、生存,Seven Days in Black Stone,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,25,ID 7661766416634270740,God View,神观,2026-07-13 06:08:13,30,108360,1711,28.5,是 / Yes,Crime、City,犯罪、城市,God View,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,26,ID 7616237016661120007,The Half Zombie Girl,半僵尸少女,2026-03-15 11:54:11,59,2120883,3380,56.3,是 / Yes,End-of-the-World、Ensemble Cast、Adventure,世界末日、群像、冒险,The Half Zombie Girl,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,27,ID 7651993113203954696,The Janitor Was a Legendary Surgeon,看门人是一位传奇外科医生,2026-06-16 22:02:21,30,191070,2385,39.8,是 / Yes,Mistaken Identities、Medical Drama、City,错误的身份、医疗剧、城市,The Janitor Was a Legendary Surgeon,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,28,ID 7652240597319209992,BLOODBALLOT,血球,2026-06-17 14:02:31,32,153937,3610,60.2,是 / Yes,Political Intrigue、Survival、Ensemble Cast,政治阴谋、生存、群像,BLOODBALLOT,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,29,ID 7659894893808145416,Porcelain Doll,瓷娃娃,2026-07-08 05:05:23,30,199134,1618,27.0,是 / Yes,City、Lost Child、Mystery,城市、丢失的孩子、神秘,Porcelain Doll,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,30,ID 7650678731707044871,Awakened: The Vampire Queen's Revenge,觉醒：吸血鬼女王的复仇,2026-06-13 09:01:35,30,176595,1639,27.3,是 / Yes,Mistaken Identities、Romantic Complications、Fantasy,错误的身份、浪漫并发症、奇幻,Awakened: The Vampire Queen's Revenge,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,31,ID 7629758973369898005,Patient Zero,零号病人,2026-04-25 16:14:57,36,582693,2182,36.4,是 / Yes,Revenge、End-of-the-World、Love Triangle,复仇、世界末日、三角恋,Patient Zero,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,32,ID 7651992963530363922,Reborn to Steal the Apocalypse King,重生偷天启王,2026-06-16 22:01:47,40,185749,2504,41.7,是 / Yes,Romantic Complications、End-of-the-World、Reconciliation,浪漫并发症、世界末日、和解,Reborn to Steal the Apocalypse King,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,33,ID 7651436276029592584,Tearing the Veil_ The Billionaire's Hidden Bride,揭开面纱_亿万富翁的隐藏新娘,2026-06-15 10:01:19,30,433041,1643,27.4,是 / Yes,Married Life、Contract Lovers、Family Feud,婚姻生活、合约爱好者、家庭恩怨,Tearing the Veil_ The Billionaire's Hidden Bride,,否 / No,,https://www.tiktok.com/@fz8fjg1
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,1,,The Asphalt Queen’s Double Life,沥青女王的双重生活,2026-07-12 22:01:53,20,7764,0,0,,,,,,,https://v45.tiktokcdn-eu.com/14519c344f87bd8dd5de0f13ad92631f/6a55b1e3/video/tos/alisg/tos-alisg-ve-37c799-sg/ocfgRUvSPBDF1geIQEKZxEAwXELgsqGhDCV9E8/?a=1233&bti=PDQ1NWYwLTE6&&bt=520&ft=td_Ls8s6oA-O12Nvlf~ZzIxRvex0~3_45SY&mime_type=video_mp4&rc=Njg8MzM7OTg4OmYzZWg3NkBpM2VkN3I5cnVuOzMzZzgzNEBjNC5gLmI1X14xYzVfNjNeYSNzXjRlMmRzMnJhLS1kLy9zcw%3D%3D&vvpl=1&l=20260713034846B2E1AA9EEF72D67814F2&btag=e00095000&shp=d05b14bd&shcp=-,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,2,,The Silent Heir,沉默的继承人,2026-07-08 10:02:27,20,8592,0,0,,,,,,,https://v45.tiktokcdn-eu.com/050930adfae08ca29ad4140a86126b7a/6a55b1e9/video/tos/alisg/tos-alisg-ve-37c799-sg/owaFAUu0IigGUtE8Tlni3AoElQav4l1Bv7Xky/?a=1233&bti=PDQ1NWYwLTE6&&bt=652&ft=XsFbYqgwmILPD126x.qI3wUlI~pcMeF~O5&mime_type=video_mp4&rc=ODNoNjtoNTQ2PDo2Ojs5ZEBpM29na2w5cjtkPDMzZzgzNEBfMi4wLjEuNl8xLmFjYWA1YSNyNjRfMmRrYzBhLS1kLy9zcw%3D%3D&vvpl=1&l=202607130348519161CA3E000A337AFEFD&btag=e00095000&shp=d05b14bd&shcp=-,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,3,,The Undercover Godfather,卧底教父,2026-07-08 06:02:39,20,6862,0,0,,,,,,,https://v45.tiktokcdn-eu.com/01fb004037e00c1173dd77325e3cc1e0/6a55b1db/video/tos/useast5/tos-useast5-pve-0068-tx/o4PdoQSBqBvxaQniiDKqAAIhCDEGfRBgUVEdNe/?a=1233&bti=PDQ1NWYwLTE6&&bt=498&ft=FczkaNdkVcy5Uxl7KStG-XD5S1GEf1PXtCN8OfcyqF_4&mime_type=video_mp4&rc=aTZoMzs5NWhkZjk8Zzg8OEBpanRsb2s5cnlkPDMzZzgzNEBjNjRiMGJfNi4xYzQwMjMtYSM0Yi1kMmRjYjBhLS1kLy9zcw%3D%3D&vvpl=1&l=20260713034856299EB38ABA23C48E2D8A&btag=e0008d000&shp=d05b14bd&shcp=-,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,4,,Dragon’s Secret Vow,龙之秘誓,2026-07-08 06:01:24,20,6053,0,0,,,,,,,https://v45.tiktokcdn-eu.com/9e2fda66a47a7f68032e5b81aa81d653/6a55b23a/video/tos/alisg/tos-alisg-ve-37c799-sg/o8KAQiB6Q0ZfJ2IGN1MDAGpGSpIBELR3B1yriw/?a=1233&bti=PDQ1NWYwLTE6&&bt=674&ft=XsFb8q4fmbdPD12ux.qI3wU1SMtwMeF~O5&mime_type=video_mp4&rc=aDU8aWdmZTk3NTQ0ODw6OUBpM2V3Z3A5cmZkPDMzZzgzNEAwMGJgLTJfNWIxXjIwMC5jYSMwMDMwMmRzZDBhLS1kLy9zcw%3D%3D&vvpl=1&l=20260713034901897DAFF516BB1480DB71&btag=e00095000&shp=d05b14bd&shcp=-,https://www.tiktok.com/@sangaaxdiln
