Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
shortdramatime,shortdramatime,shortdramatime,77,ID 7650781622303773717,"My ""Foolish"" Husband Is A Billionaire",我的“愚蠢”丈夫是亿万富翁,2026-06-24 08:30:00,80,3150232,6456,107.6,是 / Yes,Romantic Complications、Family Feud、Childhood Sweethearts,浪漫并发症、家庭恩怨、青梅竹马,"""After being separated from her childhood sweetheart for twenty years, a woman who secretly holds the identity of the richest heiress mistakenly pours her love and resources into the wrong man, only to be betrayed on their wedding day. Heartbroken, she impulsively marries a seemingly foolish stranger—only to discover that he is the childhood sweetheart she has been searching for all along.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,78,ID 7647758736953775124,"18 Months to Live, 18 Dunks to Go",只剩下 18 个月的生命，还有 18 次扣篮,2026-06-25 08:30:00,31,470582,2361,39.4,是 / Yes,Revenge、City,复仇、城市,"For decades belittled and exploited by her family, a hidden Shaolin kung fu housewife goes viral, exposes their cruel betrayal amid a false cancer diagnosis, cuts toxic ties, rebuilds her life, finds true love, and empowers oppressed women.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,79,ID 7650750717816329233,Devoted to You,献身于你,2026-06-24 12:30:01,78,12505202,7390,123.2,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,"Five years after a one-night encounter, a billionaire CEO unknowingly reunites with the woman he has been searching for when their long-lost twins bring them together, forcing them to uncover a web of lies, stolen identities, and family betrayal before they can finally become a family.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,80,ID 7649369452001252372,Mutual Trust in Love,爱情中的相互信任,2026-06-21 08:30:00,35,6232346,2290,38.2,是 / Yes,Family & Ethics、Family Feud,家庭与道德、家庭恩怨,"After ten years of marriage, pregnant Luna was beaten to miscarry in a live stream by Vale’s delusional first love who thought she was a mistress.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,81,ID 7654018313718354951,Love in the Ashes of Hate,爱在仇恨的灰烬中,2026-06-22 09:02:10,85,1661003,8394,139.9,是 / Yes,Enemies to Lovers、Romantic Complications、Family Feud,从敌人到恋人、浪漫并发症、家庭恩怨,"Shortly after returning home, the male lead crosses paths with his sworn enemy by chance. Though consumed by deep-seated hatred for one another, they secretly harbour a long-buried love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,82,ID 7644524716799054849,The Bodyguard Deal,保镖交易,2026-05-31 08:30:00,77,21113307,7541,125.7,是 / Yes,Family Disputes、Family Feud、Contract Lovers,家庭纠纷、家庭恩怨、合约爱好者,"Forced into a debt marriage, a girl is saved by a powerful man. They part over misunderstandings, yet years later she finds her masked husband is none other than him. After uncovering family conspiracies, the two reunite for good.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,83,ID 7655327475043570706,The heart he left behind,他留下的心,2026-06-26 08:00:00,80,2925720,5599,93.3,是 / Yes,Betrayal、Family Feud、Love After Marriage,背叛、家庭恩怨、婚后的爱情,"After discovering that Adrian Goldwell seduced her only to avenge his scheming stepsister Vivienne Sterling, a heartbroken Evelyn Linton accepts an arranged marriage to Sebastian Forrester. But her comatose groom has a secret of his own — and his love for her has been anything but fake.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,84,ID 7650766174237676565,He's Having Morning Sickness,他有孕吐症状,2026-06-24 16:30:00,79,1254215,7870,131.2,是 / Yes,City、Reconciliation、Family & Ethics,城市、和解、家庭与道德,"""After a fateful night leaves her pregnant with triplets, an adopted heiress struggling against her circumstances becomes bound by destiny to the enigmatic king of a powerful family, whose ancient blood oath leads him to protect, cherish, and ultimately help her blossom into the woman she was meant to be.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,85,ID 7650786799569671189,Flash Romance,闪光浪漫,2026-06-25 12:30:01,60,2865212,6840,114.0,是 / Yes,Married Life、Family Feud、Love After Marriage,婚姻生活、家庭恩怨、婚后的爱情,"Forced to become a substitute bride for a comatose billionaire, ordinary girl is shocked to discover her ""vegetative"" husband is secretly awake! As they team up to crush her toxic family, their awkward cohabitation turns into an unstoppable, sizzling romance.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,86,ID 7649784329782629392,My Lucky Mommy: Pampered by the CEO,我的幸运妈咪：被总裁宠着,2026-06-18 08:30:01,80,23797149,6613,110.2,是 / Yes,Reconciliation、Family & Ethics、City,和解、家庭与道德、城市,"After a one-night fling with a cold magnate, a woman disappeared and left their baby with him. Years later, the girl he hired for his son proved to be their daughter, parted long ago by her serious illness.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,87,ID 7655317295501382664,Falling for the Tutor,爱上导师,2026-06-26 08:00:00,99,2957394,11186,186.4,是 / Yes,Enemies to Lovers、Romantic Complications、Family Feud,从敌人到恋人、浪漫并发症、家庭恩怨,"To gain a foothold in Alexander Sterling, Claire Bennett applies for a tutor position with the family. Using her wit, intelligence and courage, she wins over Leo Sterling, who is resistant to having a tutor. She and Alexander Sterling start off at loggerheads, yet gradually develop romantic feelings for each other.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,88,ID 7655317565606564871,When Clouds Clear Love's Moon Appears,当云开雾散时，爱的月亮出现,2026-06-26 08:00:00,73,392236,7678,128.0,是 / Yes,Workplace、Love After Marriage、Married Life,职场、婚后的爱情、婚姻生活,"Three years ago, Luna Sam agreed to a flash marriage with a mysterious CEO to save her father from debt. After the wedding, her husband went abroad, and they remained strangers for three years. Three years later, Luna Sam joined a law firm, and her new boss turned out to be the very CEO who had just returned. They worked closely together; he admired her competence, unaware that she was his nominal wife. It was only when he called his wife and noticed his assistant's phone ring at the same time that the couple—the closest of strangers—finally recognized each other.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,89,ID 7643797822810412053,Reborn Heiress: Revenge Against My Fake Family,重生女继承人：向假家族复仇,2026-05-26 17:30:00,40,3035129,2803,46.7,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"The wronged genuine daughter is reborn after a tragic death. Her inner thoughts can be heard by her family. She teams up with her mother to punish villains, expose family scandals and take back her life. Those hidden voices embody her deep affection for her family.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,90,ID 7655317611898655752,Birth Trap on the Plane,飞机上的诞生陷阱,2026-06-26 08:00:01,39,6341127,2404,40.1,是 / Yes,Family & Ethics、City,家庭与道德、城市,"Reborn heiress Iris uncovers her husband Lucas, mistress Scarlett, and Vivian's plot to kill her for insurance. On the plane, they stage tricks like fake labor and drugging, but she videos and, with Dr. Kane, proves their lies. Desperate Lucas turns violent, leading to their arrest, and Iris rises triumphant.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,91,ID 7645197315439186965,Mr.Hargrove's Hidden Marriage,哈格罗夫先生的隐秘婚姻,2026-06-11 08:30:01,76,69282070,6507,108.5,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,"A woman takes a part-time job to save her orphanage and accidentally spends one night with a billionaire CEO. When she joins his company, she is shocked to discover he is her new boss—and she is pregnant. He secretly protects her, rewriting her proposals and carrying her to bed when she falls asleep, teaching her by day and loving her by night.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,92,ID 7655332647727633416,Sweet Wife Steals My Heart,甜蜜的妻子偷走了我的心,2026-06-26 08:00:00,81,864263,6916,115.3,是 / Yes,Contract Lovers、Family Feud、Married Life,合约爱好者、家庭恩怨、婚姻生活,"Agent Shian accidentally acquires the power of invisibility while stealing Eason’s ancestral sapphire. To get the lost sapphire back, she agrees to harsh terms and becomes Eason’s contract wife. On the night of their wedding ceremony, she uses her invisibility to sneak in and steal the gem. The invisibility power nearly leaves her completely naked in front of all the guests, but Eason saves her just in time. The close call almost gives away her identity as a secret agent.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,93,ID 7647472783563346965,Perfect Timing of His Love,他的爱的完美时机,2026-06-13 08:30:01,78,153147598,6256,104.3,是 / Yes,Romantic Complications、Reconciliation、City,浪漫并发症、和解、城市,"Six years ago, a young woman shared one passionate night with a powerful billionaire. Fearing he would see her as a gold-digger, she fled—unaware she carried his child.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,94,ID 7655317363663393799,Incurable,不治之症,2026-06-26 08:00:00,61,397234,5785,96.4,是 / Yes,Forced Love、Family Feud、Reconciliation,强迫的爱、家庭恩怨、和解,"A dramatic love story full of twists: the heroine flees her controlling partner and tries to restart her life, yet his sudden return leads to tangled bonds where they become each other’s only cure.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,95,ID 7655317438027830280,"The True Heiress Is Done Pretending, and Her Family Regrets It to the Core",真正的女继承人已经不再装了，她的家人后悔极了,2026-06-26 08:00:00,83,2737393,8680,144.7,是 / Yes,Real/Fake Heir/Heiress、Family Feud、Childhood Sweethearts,真/假继承人/女继承人、家庭恩怨、青梅竹马,"A policewoman reincarnates as the wronged real daughter, avenges herself, uncovers her past death’s truth, and is fiercely pursued by her childhood lover.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,96,ID 7645190494275769352,Stealing Kisses From the Moon,偷走月亮的吻,2026-05-29 14:05:08,73,4087978,6449,107.5,是 / Yes,Family Disputes、Family Feud、Reconciliation,家庭纠纷、家庭恩怨、和解,"Orphaned at an early age, the female lead was taken in by a business tycoon. Affection gradually grows between them over years of companionship. An unexpected incident pushes their relationship to a new level. She falls victim to repeated schemes and plots. Past events bring misunderstandings and estrangement. After going through hardships and uncovering the truth, they confirm their true feelings, fight conspiracies side by side and gain a warm and happy love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,97,ID 7648825629827732501,Reborn: My Best Friend Stole My Baby,重生：我最好的朋友偷走了我的孩子,2026-06-08 09:10:52,40,5687949,2246,37.4,是 / Yes,Family & Ethics、City、Love Triangle,家庭与道德、城市、三角恋,"Reborn on the day of genetic selection, Seraphina lets her backstabbing best friend take the elite genes that lead to a deadly experiment plan, while she picks genes from a mixed-race model. She finally destroys her enemy’s eternal life scheme and breaks the cruel fate forever.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,98,ID 7647714309090956309,Now I'm Dating His Brother,现在我正在和他的兄弟约会,2026-06-05 09:18:50,68,5342965,7912,131.9,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,"Sophia was abducted by a mysterious figure in a car accident right before her wedding with Charles three years ago. She returns years later posing as his sibling, encountering the obsessive Charles who has clung to her memorial tablet. A turbulent noble romance unfolds amid male rivalry, power struggles and schemes, as the buried truth slowly comes to light.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,99,ID 7638913386650113041,My Billionaire Farm Cowboy,我的亿万富翁农场牛仔,2026-05-12 17:43:14,19,5099441,1543,25.7,是 / Yes,Love After Marriage、Romantic Complications、Family Feud,婚后的爱情、浪漫并发症、家庭恩怨,"Ivy, a Texas farm girl, accidentally causes the amnesiac tycoon Colton to lose his memory while trying to stop his conglomerate from seizing her family farm, so she lies that he is her devoted cowboy boyfriend. To her surprise, the once cold-hearted CEO becomes a sexy, tough protector of the farm. As their fake relationship gradually turns real, they ultimately save both love and the homestead.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,100,ID 7655317531280167954,The Caged Bird Strikes,笼中鸟来袭,2026-06-26 08:00:00,42,1189266,3350,55.8,是 / Yes,Family Disputes、City、Mistaken Identities,家庭纠纷、城市、错误的身份,"After spending five years in prison for protecting her in-laws from an armed attack on her wedding night, Victoria Sterling returns to the Hawthorne empire — only to find a scheming woman has taken her place. With razor-sharp wit and ice-cold patience, she dismantles every trap set against her, exposing the parasite within and reclaiming her throne as the true queen of the Hawthorne dynasty.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,101,ID 7618843833321280533,Code Blue Romance,蓝色代码浪漫,2026-03-24 12:30:17,26,2130532,3326,55.4,是 / Yes,Contract Lovers、Love After Divorce、Family Feud,合约爱好者、离婚后的爱情、家庭恩怨,"Emily, a medical student in desperate need of funds for her grandmother's treatment, meets cardiac surgeon Dr. Carter, who relies on her presence to overcome his surgical anxieties. From a transactional start, their bond deepens amidst interference from exes and family tragedy. After weathering lies and separation, they ultimately reunite, choosing to face life's challenges together.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,102,ID 7632163083276014609,Taming My Primal Protector,驯服我的原始保护者,2026-04-27 14:06:52,47,22187335,3363,56.0,是 / Yes,Survival、Romantic Complications,生存、浪漫并发症,"Ye Qingxin, a botanist, travels back to the ancient times. She narrowly escapes being eaten by a wild beast right after her arrival, but is luckily rescued by Qi, a strong and handsome savage chief. Qi takes her back to his home and insists that she become his woman. Ye Qingxin expects the savage tribe to lack food and clothing, yet her domineering and wild husband, besides hunting wild beasts, dotes on her endlessly. Under the protection of her savage husband, Ye Qingxin builds a powerful tribe",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,103,ID 7618880209336636432,Notes of a 7-Day Hunt,7天狩猎笔记,2026-03-24 12:30:28,56,122689399,5205,86.8,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,"Using an alias, Mia infiltrates the Julian's family to take revenge on Victoria, the enemy responsible for her parents' death. She exploits Julian's resentment towards Victoria, sowing discord between them and exposing Victoria's crimes, such as infidelity and the murder of Julian's father. Through her masterful schemes, Mia isolates Victoria, leaving her abandoned by all. In the end, a desperate Victoria falls from a building, is left paralyzed.",,否 / No,,https://www.tiktok.com/@shortdramatime
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,1,ID 7651993113203954696,The Janitor Was a Legendary Surgeon,看门人是一位传奇外科医生,2026-06-16 22:02:21,30,189870,2385,39.8,是 / Yes,Mistaken Identities、Medical Drama、City,错误的身份、医疗剧、城市,The Janitor Was a Legendary Surgeon,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,2,ID 7650477614616007687,The Secret of the Perfect Father in Law,完美岳父的秘密,2026-06-12 20:01:17,34,273546,1740,29.0,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The Secret of the Perfect Father in Law,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,3,ID 7652240597319209992,BLOODBALLOT,血球,2026-06-17 14:02:31,32,189399,3610,60.2,是 / Yes,Political Intrigue、Survival、Ensemble Cast,政治阴谋、生存、群像,BLOODBALLOT,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,4,ID 7652008491980510216,My Wife Is a Mafia Boss,我的妻子是黑手党老大,2026-06-16 23:01:57,30,275794,2345,39.1,是 / Yes,Action、City,行动、城市,My Wife Is a Mafia Boss,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,5,ID 7651853753175299079,Can a mortal win the bone queen,凡人能赢得白骨女王吗,2026-06-16 13:01:19,31,217946,3109,51.8,是 / Yes,dark romance、Romantic Complications、Fantasy,黑暗浪漫、浪漫并发症、奇幻,Can a mortal win the bone queen,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,6,ID 7656909795962016776,Hack My Heart: The Anonymous Wife,破解我的心：无名妻子,2026-06-30 04:01:27,32,185988,2622,43.7,是 / Yes,Reconciliation、Crime、City,和解、犯罪、城市,Hack My Heart: The Anonymous Wife,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,7,ID 7651992963530363922,Reborn to Steal the Apocalypse King,重生偷天启王,2026-06-16 22:01:47,40,180137,2504,41.7,是 / Yes,Romantic Complications、End-of-the-World、Reconciliation,浪漫并发症、世界末日、和解,Reborn to Steal the Apocalypse King,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,8,ID 7630187732521915408,The Karma Countdown,业力倒计时,2026-04-25 16:17:41,21,355666,1428,23.8,是 / Yes,Revenge、Ensemble Cast、Fantasy,复仇、群像、奇幻,The Karma Countdown,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,9,ID 7651436276029592584,Tearing the Veil_ The Billionaire's Hidden Bride,揭开面纱_亿万富翁的隐藏新娘,2026-06-15 10:01:19,30,432492,1643,27.4,是 / Yes,Married Life、Contract Lovers、Family Feud,婚姻生活、合约爱好者、家庭恩怨,Tearing the Veil_ The Billionaire's Hidden Bride,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,10,ID 7655255315310515207,The Werid Residence Journal,韦里德居住日记,2026-06-25 17:01:12,28,417884,3162,52.7,是 / Yes,Family Feud、Superior and Inferior、Mystery,家庭恩怨、强弱逆袭、神秘,The Werid Residence Journal,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,11,ID 7629758973369898005,Patient Zero,零号病人,2026-04-25 16:14:57,36,404116,2182,36.4,是 / Yes,Revenge、End-of-the-World、Love Triangle,复仇、世界末日、三角恋,Patient Zero,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,12,ID 7657891605281805320,Jamais Sua Escrava,贾迈斯·苏阿·埃斯克拉瓦,2026-07-03 14:34:15,50,153602,3616,60.3,是 / Yes,Superior and Inferior、Revenge、Celebrity,强弱逆袭、复仇、名人,Jamais Sua Escrava,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,13,ID 7650678731707044871,Awakened: The Vampire Queen's Revenge,觉醒：吸血鬼女王的复仇,2026-06-13 09:01:35,30,175590,1639,27.3,是 / Yes,Mistaken Identities、Romantic Complications、Fantasy,错误的身份、浪漫并发症、奇幻,Awakened: The Vampire Queen's Revenge,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,14,ID 7650347722901378055,Chained by the Gods：The Pharaoh and the Beast,众神锁链：法老与野兽,2026-06-12 11:37:14,29,256516,3064,51.1,是 / Yes,Romantic Complications、Fantasy、Reconciliation,浪漫并发症、奇幻、和解,Chained by the Gods：The Pharaoh and the Beast,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,15,ID 7630174172383106065,Seven Days in Blackstone,黑石七日,2026-04-25 16:16:22,25,1245526,1653,27.6,是 / Yes,Lost Child、Revenge、Survival,丢失的孩子、复仇、生存,Seven Days in Blackstone,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,16,ID 7615963903448880135,The Half Zombie Girl,半僵尸少女,2026-03-15 11:45:12,59,4618855,3380,56.3,是 / Yes,Ensemble Cast、Adventure、End-of-the-World,群像、冒险、世界末日,The Half Zombie Girl,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,17,ID 7656900506262066184,Ambrosia-Kingdom of Fruit Hearts,Ambrosia-果心王国,2026-06-30 03:25:26,30,182862,1672,27.9,是 / Yes,Reconciliation、Romantic Complications、Royal Palace,和解、浪漫并发症、皇宫,Ambrosia-Kingdom of Fruit Hearts,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,18,ID 7650348921918870536,Blood Reckoning: The Vampire's Revenge,血的清算：吸血鬼的复仇,2026-06-12 11:41:47,30,321388,2010,33.5,是 / Yes,Lost Child、Crime、Vampire,丢失的孩子、犯罪、吸血鬼,Blood Reckoning: The Vampire's Revenge,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,19,ID 7616237016661120007,The Half Zombie Girl,半僵尸少女,2026-03-15 11:54:11,59,2043653,3380,56.3,是 / Yes,End-of-the-World、Ensemble Cast、Adventure,世界末日、群像、冒险,The Half Zombie Girl,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,20,ID 7651993209459053586,Primal Rising,原始崛起,2026-06-16 22:02:41,30,396610,2479,41.3,是 / Yes,Adventure、City,冒险、城市,Primal Rising,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,21,ID 7615962809926620167,Fuga da era zumbi,风雅时代尊比,2026-03-16 21:56:14,49,795452,3015,50.2,是 / Yes,Revenge、Redemption、End-of-the-World,复仇、赎回、世界末日,Escape from the Zombie Age,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,22,ID 7650349569125176328,Streets of Blood_ The King's Retribution,血腥街道_王者的报应,2026-06-12 11:44:23,29,811483,1861,31.0,是 / Yes,Lost Child、Revenge、City,丢失的孩子、复仇、城市,Streets of Blood_ The King's Retribution,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,23,ID 7652256089425236999,Trapped in Hell's Elevator,被困在地狱电梯里,2026-06-17 15:02:46,37,315564,2363,39.4,是 / Yes,Ensemble Cast、Adventure、Fantasy,群像、冒险、奇幻,Trapped in Hell's Elevator,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,24,ID 7640587614608708615,Reduced to Prey: The Mad Hunters' Doomsday Obsession,沦为猎物：疯狂猎人对末日的痴迷,2026-06-29 23:42:19,30,196680,1674,27.9,是 / Yes,Action、Challenge/Quests in Game,行动、游戏中的挑战/任务,Reduced to Prey: The Mad Hunters' Doomsday Obsession,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,25,ID 7630168365843371028,Gorgon Blood: A Small Town Apocalypse,戈尔贡之血：小镇启示录,2026-04-25 16:15:43,24,784952,1953,32.5,是 / Yes,Revenge、End-of-the-World、Reconciliation,复仇、世界末日、和解,Gorgon Blood: A Small Town Apocalypse,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,26,ID 7650353939526734856,I Turned My Lover Into Stone,我把我的爱人变成了石头,2026-06-12 13:01:03,30,353556,2660,44.3,是 / Yes,dark romance、Romantic Complications、Fantasy,黑暗浪漫、浪漫并发症、奇幻,I Turned My Lover Into Stone,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,27,ID 7651993010590454792,The Aurora Gaze,极光凝视,2026-06-16 22:01:58,28,164360,2004,33.4,是 / Yes,Fantasy、Political Intrigue、Mistaken Identities,奇幻、政治阴谋、错误的身份,The Aurora Gaze,,否 / No,,https://www.tiktok.com/@fz8fjg1
fz8fjg1,The Long Silence_Trending_B,The Long Silence_Trending_B,28,ID 7630718306642613269,My Husband Came Back Wrong,我丈夫回来错了,2026-04-23 13:42:14,25,323679,1937,32.3,是 / Yes,Mystery、Redemption、Fantasy,神秘、赎回、奇幻,Would you hide your flesh-eating dead husband?,,否 / No,,https://www.tiktok.com/@fz8fjg1
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,1,ID 7657977023381509128,My Hockey Captain's Twin Brother Knows,我的曲棍球队长的双胞胎兄弟知道,2026-07-03 01:03:08,35,330900,2300,38.3,是 / Yes,Romantic Complications、Love Triangle,浪漫并发症、三角恋,My Hockey Captain's Twin Brother Knows,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,2,ID 7654374528637932551,Bullet Rain,子弹雨,2026-06-23 08:03:25,31,180134,1944,32.4,是 / Yes,Mystery、City,神秘、城市,A cop guards a secret witness and fights corrupt cops and killers in an abandoned tower.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,3,ID 7655565291518432274,Mother's Instinct: The 72-Hour Train,母亲的本能：72小时的火车,2026-06-26 13:04:12,35,319882,2466,41.1,是 / Yes,Adventure、Fantasy、Lost Child,冒险、奇幻、丢失的孩子,Mother's Instinct: The 72-Hour Train,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,4,ID 7655580310016480264,Humanity Tax The Last Pulse,人类税最后的脉搏,2026-06-26 14:02:29,31,243847,2049,34.1,是 / Yes,Challenge/Quests in Game、Lost Child、Adventure,游戏中的挑战/任务、丢失的孩子、冒险,Jack awakens a system to save his sister in a zombie-ruled wasteland.,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,5,ID 7656972098799244306,You Messed With THe Wrong Veteran,你惹错了退伍军人,2026-06-30 08:03:10,40,322008,2142,35.7,是 / Yes,Lost Child、City、Courtroom Drama,丢失的孩子、城市、法庭剧,You Messed With THe Wrong Veteran,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,6,ID 7654390155863856136,X-Ray Tycoon-Flipping a Billion-Dollar Empire,X射线大亨——翻转十亿美元帝国,2026-06-23 09:04:12,60,617876,4634,77.2,是 / Yes,Business Competition、City,商业竞赛、城市,X-Ray Tycoon-Flipping a Billion-Dollar Empire,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,7,ID 7656909790861612050,Hack My Heart: The Anonymous Wife,破解我的心：无名妻子,2026-06-30 04:01:28,32,200704,2622,43.7,是 / Yes,Mistaken Identities、Business Competition、City,错误的身份、商业竞赛、城市,Hack My Heart: The Anonymous Wife,,否 / No,,https://www.tiktok.com/@sangaaxdiln
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,8,ID 7655535683658077202,The Outcast Billionaire of Mumbai,孟买被遗弃的亿万富翁,2026-06-26 11:09:21,44,197184,2887,48.1,是 / Yes,Celebrity,名人,The Outcast Billionaire of Mumbai,,否 / No,,https://www.tiktok.com/@sangaaxdiln
