账号,昵称,短剧名,集数,累计观看,单集均观看,主页链接
drama.pro28,The Lore Master,My House is a Mimic,31,356214,11491,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Valkyrie's Vengeance: Blood Moon Rising,30,74405886,2480196,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Unchained Tides: The Siren They Couldn't Break,26,23303255,896279,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Exiles Covenant,30,10220893,340696,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Executions of the Lone Overlord,10,1561592,156159,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Substitute Star,51,861069,16884,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Prometheus The Fire Thief in Silicon Valley,31,434938,14030,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Zombie Queen Fell in Love With a Living Man,20,423002,21150,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Midnight Anchor,40,320752,8019,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,She Burns Brighter Than Dragonfire,19,43538552,2291503,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Vine Mother,31,9371675,302312,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Botanist Who Seduced The Plant King,20,5722100,286105,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,She Rules the Ruins,50,361297,7226,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Breath of Ghost Orchid,30,765188,25506,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Ghost Orchid: The Elf King's Obsession,51,908903,17822,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Mythic Tamer: Rise of the Trash Summon,25,441660,17666,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Married to My Ex's Ruthless Uncle,30,348484,11616,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,I Wake Up With a New Superpower Daily,20,323346,16167,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Kiss.exe Has Been Activated,20,509616,25481,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,God Mode Striker,50,809215,16184,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Falling Star's Ultimatum,30,3619851,120662,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Bound by the Scar,40,844904,21123,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Cupid’s Broken Arrow,31,504627,16278,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Princess’ Secret Guard,18,289127909,16062662,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,My boyfriend is a fish,4,61441266,15360316,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Medusa Writer's Revenge,10,5254727,525473,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Holy War,10,111599738,11159974,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Snail Girl,5,38328412,7665682,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Dark Edge,5,921998,184400,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Blood and Crown,5,9956940,1991388,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Mermaid In A Manhole,5,115565229,23113046,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,QUEEN MEDUSA,20,60853635,3042682,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Bound to The Forbidden,5,860084,172017,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Dragon Slayer Abandoned magic,6,14188904,2364817,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Mind Reading Knight,5,1659385,331877,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Medusa’s Mission,5,5370210,1074042,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Beast King's Forbidden Love,21,54584886,2599280,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,Waking up in 3000 A.D,5,3122440,624488,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Prince's Serpent Bride,26,43527131,1674120,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,"Dated by the Knight, Hunted by the Gods",29,11313393,390117,https://www.tiktok.com/@drama.pro28
duniadrama43,DuniaDrama,Zombie Siege: The Last Immune,45,326088,7246,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Experiment Brother,25,238675,9547,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Ten Wrong Heir,25,777015,31081,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Silent Stake: Hidden Truth,40,197312,4933,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Midnight Elopement Ex Begs Return,40,315831,7896,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Shadow Heiress: Hidden Truth,40,315635,7891,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Magic Supreme,39,319794,8200,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Istri kontrak sang taipan,58,827338,14264,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Era Reset: Olympus Rises,40,242960,6074,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Soft Cage: She Closed the Door,40,315590,7890,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Unsilenced：Soul Slaughters,39,333920,8562,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Hidden Heiress & Secret Vow,60,346536,5776,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Elite Marriage,35,853551,24387,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Duke's Captive,23,208032,9045,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My Grandpa's girlfriend Is a Dinosaur,40,398580,9964,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Campus Magic,40,319341,7984,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,MEMORY ANTIBODY,40,176505,4413,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My 27-Year-old chaste CEO,28,794782,28385,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Thorned Kiss Idols Revenge Darling,60,346094,5768,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Awakening the Day of Reckoning,35,811483,23185,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,"Harbour Secrets, Crown Cracks",40,174384,4360,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Pretense Game,48,321334,6694,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Stars Secret Keeper,62,339384,5474,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Black Gold Rose: The Heir’s Forbidden Song,40,188082,4702,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,My Contracted Billionaire,62,331456,5346,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,The Heiress Behind His Empire,40,323486,8087,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Cold CEO: Sweet Fake Love,40,315142,7879,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Forced Wed to a Wealthy Magnate,62,343413,5539,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Love Beyond Deal,60,898775,14980,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Throne Beneath Power and Lies,40,278452,6961,https://www.tiktok.com/@duniadrama43
duniadrama43,DuniaDrama,Love Bites,60,2017548,33626,https://www.tiktok.com/@duniadrama43
lovebiteshorts,LoveBite Shorts,Throne of Nobles: The Prodigal’s Power,40,229935,5748,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,My Contracted Billionaire,62,317652,5123,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,MEMORY ANTIBODY,40,107340,2684,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Midnight Elopement Ex Begs Return,40,170212,4255,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,kiss or kill,39,783035,20078,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Wealth Cage: Fatal Lie,40,127044,3176,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Silent Stake: Hidden Truth,40,128688,3217,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Gilded Gambit House of Plots,40,43520,1088,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Night I Bought Him,40,101415,2535,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Substitute Bride,20,1416232,70812,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Noble Fall Forbidden Warmth,60,65600,1093,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Silent Turmoil Eternal Bond,59,71967,1220,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Midnight Bond of Two Hearts,62,121635,1962,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Wolf Heiress’s Edge,40,324447,8111,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Gilded Bond: True Love,40,249588,6240,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Experiment Brother,25,815826,32633,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Thorned Kiss Idols Revenge Darling,60,162996,2717,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Cold CEO: Sweet Fake Love,40,125600,3140,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Duke's Captive,23,1085467,47194,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Pretended Frailty: Whole Heart,40,53664,1342,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Black Gold Rose: The Heir’s Forbidden Song,40,320052,8001,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Rose Reborn Golden Vengeance,39,60592,1554,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,My 27-Year-old chaste CEO,29,323452,11154,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Cold Legacy Deadly Pact,40,41350,1034,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Moonlit Wolf’s Fated Love,40,41232,1031,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Rose Manor: Hidden Legacy,40,71577,1789,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Heiress & Secret Vow,60,365904,6098,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Throne of Wolves: Fate Binds,40,180705,4518,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Soft Cage: She Closed the Door,40,116103,2903,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,The Elite Marriage,35,2899360,82839,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Capital Empire True Rivals,40,173181,4330,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Starlight to Old Years,40,57358,1434,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Betrayed Heiress: Dark Revenge,40,80184,2005,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Forced Wed to a Wealthy Magnate,62,355461,5733,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Billionaire’s Pretense: Real Love,40,92320,2308,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,"Harbour Secrets, Crown Cracks",40,131000,3275,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Kissed You at the End of the Night,60,887045,14784,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Love Beyond Deal,60,796283,13271,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Urban Passion: Pure Love,40,96216,2405,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Awakening the Day of Reckoning,35,355184,10148,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Throne Beneath Power and Lies,40,69118,1728,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Stars Secret Keeper,62,315603,5090,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Shadow Heiress: Hidden Truth,40,44250,1106,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Glass Estate Palpitation of Love,60,92740,1546,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,High Domain’s Fall,60,240722,4012,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Hidden Bodyguard Royal Gambit,40,41936,1048,https://www.tiktok.com/@lovebiteshorts
lovebiteshorts,LoveBite Shorts,Black Crown: Heir’s Deception,40,112914,2823,https://www.tiktok.com/@lovebiteshorts
dramavault40,物語の空,Soft Cage: She Closed the Door,40,318080,7952,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Throne Beneath Power and Lies,40,324868,8122,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Elite Marriage,35,244665,6990,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Kissed You at the End of the Night,60,417372,6956,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Ten Wrong Heir,25,341694,13668,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Love Beyond Deal,60,420380,7006,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Zombie Siege: The Last Immune,45,319632,7103,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Midnight Elopement Ex Begs Return,40,320463,8012,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Reclaim My Life,33,4145627,125625,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My 27-Year-old chaste CEO,28,824082,29432,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Thorned Kiss Idols Revenge Darling,60,356632,5944,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Cold CEO: Sweet Fake Love,40,318362,7959,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My Grandpa's girlfriend Is a Dinosaur,40,371112,9278,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,"Harbour Secrets, Crown Cracks",40,244299,6107,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Hidden Heiress & Secret Vow,60,347516,5792,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Stars Secret Keeper,62,373803,6029,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Era Reset: Olympus Rises,40,328986,8225,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Forced Wed to a Wealthy Magnate,62,332083,5356,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Heiress Behind His Empire,40,275535,6888,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,The Pretense Game,48,409338,8528,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,My Contracted Billionaire,62,335924,5418,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Silent Stake: Hidden Truth,40,320460,8012,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Magic Supreme,39,321024,8231,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Love Bites,60,807762,13463,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Black Gold Rose: The Heir’s Forbidden Song,40,318165,7954,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Duke's Captive,23,324728,14119,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Awakening the Day of Reckoning,35,829986,23714,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Experiment Brother,25,329549,13182,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Campus Magic,40,328873,8222,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Shadow Heiress: Hidden Truth,40,321784,8045,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,MEMORY ANTIBODY,40,316732,7918,https://www.tiktok.com/@dramavault40
dramavault40,物語の空,Unsilenced：Soul Slaughters,39,362596,9297,https://www.tiktok.com/@dramavault40
