Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
johnhgrks94,Drama Mode On,Drama Mode On,55,ID 7652147545094788114,"Dumped by My Ex, Claimed by Three Royal Kings",被我的前任甩了，被三位皇家国王认领,2026-06-17 08:01:59,50,862308,4655,77.6,是 / Yes,Married Life、Family Feud、Love Triangle,婚姻生活、家庭恩怨、三角恋,"Dumped by My Ex, Claimed by Three Royal Kings",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,56,ID 7656911044534785031,Offside Hearts Of Me,我的越位之心,2026-06-30 04:10:00,57,10586115,4790,79.8,是 / Yes,City、Sports、Reconciliation,城市、运动的、和解,Offside Hearts Of Me,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,57,ID 7655363665369142290,The Wife He Underestimated,他低估的妻子,2026-06-26 00:05:29,80,1889385,6807,113.5,是 / Yes,Workplace、Love Triangle、Married Life,职场、三角恋、婚姻生活,"She built his empire in the shadows; the night he humiliated her on the big screen, she walked into his rival's arms—and made every client choose her.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,58,ID 7656901026179568648,Alpha King：Guarding My Mate,阿尔法王：守护我的伴侣,2026-06-30 03:31:15,79,10727971,8179,136.3,是 / Yes,Superior and Inferior、Werewolf、Forced Love,强弱逆袭、狼人、强迫的爱,Alpha King：Guarding My Mate,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,59,ID 7651498053668443154,Sinner in the Spotlight,聚光灯下的罪人,2026-06-15 14:03:55,35,578145,2738,45.6,是 / Yes,Contract Lovers、Mystery、Celebrity,合约爱好者、神秘、名人,Sinner in the Spotlight,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,60,ID 7657992706559349778,The Designer They Buried,他们埋葬的设计师,2026-07-03 02:08:17,50,865127,4330,72.2,是 / Yes,Reconciliation、Family Feud、Married Life,和解、家庭恩怨、婚姻生活,"On her own birthday, her husband throws her into the rain as ""unstable."" That same night, a stranger sees the genius everyone buried—and the wife he discarded becomes the woman he can never get back.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,61,ID 7653029188953494536,Married to My Vampire Security Guard,嫁给我的吸血鬼保安,2026-06-19 17:04:21,30,8616997,2333,38.9,是 / Yes,Married Life、Contract Lovers、Fantasy,婚姻生活、合约爱好者、奇幻,My $15/hr security guard husband just forced 3 top billionaires to kneel before him. Who did I marry? My Vampire Security Guard,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,62,ID 7655348728463102994,He Chose the Fake Savior,他选择了假救世主,2026-06-25 23:14:18,30,511552,2590,43.2,是 / Yes,City、Revenge,城市、复仇,He Chose the Fake Savior,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,63,ID 7656911081343865874,The CEO Queen's Driver,CEO女王的司机,2026-06-30 07:30:39,30,7554372,2508,41.8,是 / Yes,Romantic Complications、Reconciliation、Family Feud,浪漫并发症、和解、家庭恩怨,"She's Asia's richest CEO. He's the silent driver with a metal leg. The night seven billionaires raised guns at her, he said one word and all seven knelt.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,64,ID 7656901209035953170,Captive in the Game,游戏中的俘虏,2026-06-30 03:30:07,50,1396094,3241,54.0,是 / Yes,Family Feud、Contract Lovers、Business Competition,家庭恩怨、合约爱好者、商业竞赛,"An FBI agent goes undercover, makes a fake engagement with a wealthy heir. They team up to expose a corrupt senator's illegal arms conspiracy and fall in love for real.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,65,ID 7653029277848228882,Kiss Before the Final Whistle,终场哨响前的吻,2026-06-19 17:06:32,60,83331623,4415,73.6,是 / Yes,Action、Bromance、City,行动、兄弟情谊、城市,Kiss Before the Final Whistle,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,66,ID 7652998113183011847,Unexpected Transfer,意外转移,2026-06-19 15:03:45,20,1438785,1146,19.1,是 / Yes,Redemption、Mystery、Family Feud,赎回、神秘、家庭恩怨,Unexpected Transfer,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,67,ID 7655379066283299847,The Boy in Seat 2A,2A座位的男孩,2026-06-26 01:03:23,30,827996,2364,39.4,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,"She hires the most useless man alive to amuse her summer, until a storm rips her jet apart and the clumsy boy pouring her coffee walks into the cockpit, grabs the yoke, and whispers ""move.""",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,68,ID 7655333171789337618,The Hidden Billionaire Queen,隐藏的亿万富翁女王,2026-06-25 22:10:26,30,1463779,1806,30.1,是 / Yes,Mistaken Identities、Family Feud、Revenge,错误的身份、家庭恩怨、复仇,The Hidden Billionaire Queen,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,69,ID 7654250786519569426,The Prince's Forbidden Chamber,王子的禁室,2026-06-23 00:07:23,28,153641761,2393,39.9,是 / Yes,Superior and Inferior、Romantic Complications、Royal Palace,强弱逆袭、浪漫并发症、皇宫,"In the Winter Palace's forbidden chamber, a mad prince spills wine on purpose, just to watch his maid kneel and clean—until the day he chooses her over the crown.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,70,ID 7653724945776153618,Heartless Father,无情的父亲,2026-06-21 14:04:22,30,348284,2733,45.5,是 / Yes,Romantic Complications、City,浪漫并发症、城市,Heartless Father,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,71,ID 7653477841497265160,The Calamity Queen and Her Psychos,灾难女王和她的精神病人,2026-06-20 22:07:32,40,4139427,2725,45.4,是 / Yes,Redemption、Romantic Complications、Cultivation,赎回、浪漫并发症、栽培,The Calamity Queen and Her Psychos,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,72,ID 7656958322746086407,The Vampire And The Werewolf Want Me,吸血鬼和狼人想要我,2026-06-30 07:11:39,38,3085859,2669,44.5,是 / Yes,Fantasy、Love Triangle、Romantic Complications,奇幻、三角恋、浪漫并发症,"A florist moves into a cursed apartment where a vampire lord and a werewolf alpha both crave her blood, her body, and the one thing neither will share—her choice.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,73,ID 7655332865295242258,Seven Days Half a Meter,七日半米,2026-06-25 22:03:55,29,7093710,2548,42.5,是 / Yes,Superior and Inferior、Family Feud、Romantic Complications,强弱逆袭、家庭恩怨、浪漫并发症,"Seven days before her royal wedding, the masked bodyguard ordered to stay half a meter from her all week removes his helmet — and she stops breathing. He is the boy her father erased from her life ten years ago, and he is sleeping in her bedroom tonight.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,74,ID 7656910889970308103,My Devil Wears Prada,我的穿普拉达的恶魔,2026-06-30 04:07:30,17,3847826,2339,39.0,是 / Yes,Revenge、Fantasy、Mistaken Identities,复仇、奇幻、错误的身份,My Devil Wears Prada,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,75,ID 7655348332445045767,Casei com o CEO,Casei 首席执行官,2026-06-25 23:09:29,64,5623744,6976,116.3,是 / Yes,Family Feud、Contract Lovers、Married Life,家庭恩怨、合约爱好者、婚姻生活,Casei com o CEO,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,76,ID 7654250605455922184,My Husband is an Ancient God,我的丈夫是古神,2026-06-23 00:06:23,29,21699466,2179,36.3,是 / Yes,Mistaken Identities、Revenge、Fantasy,错误的身份、复仇、奇幻,My Husband is an Ancient God,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,77,ID 7657992477022475272,"CEO in High Heels, Boxer in a Suit",高跟鞋CEO，西装拳击手,2026-07-03 02:04:59,45,389852,2986,49.8,是 / Yes,Business Competition、Family Feud,商业竞赛、家庭恩怨,"CEO in High Heels, Boxer in a Suit",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,78,ID 7656910693765043207,The Live-Streamed Ruin,现场直播的废墟,2026-06-30 04:18:39,31,15684584,2223,37.0,是 / Yes,Family Feud、Love Triangle、Betrayal,家庭恩怨、三角恋、背叛,The Live-Streamed Ruin,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,79,ID 7657218937175938055,Wife: I Save My Man,妻子：我拯救我的男人,2026-07-01 00:03:02,38,30266777,3582,59.7,是 / Yes,Betrayal、City、Contract Lovers,背叛、城市、合约爱好者,Wife: I Save My Man,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,80,ID 7657992297405240327,The Wolf King's Silence,狼王的沉默,2026-07-03 02:07:27,50,12788880,4742,79.0,是 / Yes,Revenge、Redemption、Werewolf,复仇、赎回、狼人,"They burned her as a curse, crowned her as their only savior—she never spoke a word in her defense, yet forced an entire pack to swallow every insult.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,81,ID 7654250638582453266,The Billionaire Behind My Closet,我衣柜里的亿万富翁,2026-06-23 00:04:36,50,397716,3042,50.7,是 / Yes,Superior and Inferior、Romantic Complications、Workplace,强弱逆袭、浪漫并发症、职场,The Billionaire Behind My Closet,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,82,ID 7657992657461302280,HIS ENEMY'S BRIDE,敌人的新娘,2026-07-03 02:05:36,33,779890,2489,41.5,是 / Yes,Enemies to Lovers、Revenge、Family Feud,从敌人到恋人、复仇、家庭恩怨,HIS ENEMY'S BRIDE,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,83,ID 7656910369260278802,Prisoner of the Sea God,海神的囚徒,2026-06-30 04:21:45,59,114392623,4519,75.3,是 / Yes,Betrayal、Lost Child、Fantasy,背叛、丢失的孩子、奇幻,Prisoner of the Sea God,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,84,ID 7657961256812418055,Mutt: I Break The Gem,穆特：我打破了宝石,2026-07-03 00:03:47,50,1132698,4809,80.2,是 / Yes,Adventure、Cultivation、Redemption,冒险、栽培、赎回,"A mixed-blood outcast at a magical academy unleashes a forbidden power during a trial, discovers she shares a mythical bloodline with the top student, and together they must master their fused magic, face her demonic father, and end a dark prophecy to save their world and claim their love.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,85,ID 7656910867304485906,Love Letters to a Librarian,给图书馆员的情书,2026-06-30 04:18:17,30,448670,2400,40.0,是 / Yes,City、Revealed Crush、Romantic Complications,城市、揭露暗恋、浪漫并发症,She spent two years hiding behind his magazine covers. She never knew every photo he took was secretly about her.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,86,ID 7657992363205334024,Married to the CEO by an Alien Cat,一只外星猫嫁给了首席执行官,2026-07-03 02:04:27,29,476266,1915,31.9,是 / Yes,Workplace、Contract Lovers、Married Life,职场、合约爱好者、婚姻生活,Married to the CEO by an Alien Cat,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,87,ID 7656901230841385992,The Star's Stolen Love,明星被偷走的爱情,2026-06-30 03:30:12,60,811965,3702,61.7,是 / Yes,Celebrity、Romantic Complications、Reconciliation,名人、浪漫并发症、和解,The Star's Stolen Love,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,88,ID 7657992872326812680,The Striker’s Fake Girlfriend,前锋的假女友,2026-07-03 02:06:32,50,784646,3584,59.7,是 / Yes,Romantic Complications、Contract Lovers,浪漫并发症、合约爱好者,The Striker’s Fake Girlfriend,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,89,ID 7657992670341878792,Contract Cinderella: The Captain's Secret Weapon,契约灰姑娘：船长的秘密武器,2026-07-03 02:05:51,60,825273,5112,85.2,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,Contract Cinderella: The Captain's Secret Weapon,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,90,ID 7654250874801493010,Three Superheroes Fighting For One Waitress,三个超级英雄为一名女服务员而战,2026-06-23 00:05:28,30,768131,2572,42.9,是 / Yes,Romantic Complications、Love Triangle、City,浪漫并发症、三角恋、城市,"Three superheroes walk into a diner — and walk out powerless, because the waitress pouring their coffee is the only woman in the universe their hearts can't resist.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,91,ID 7652952270010782727,The Shrike & The Lyrebird: A Sapphic Symphony of Blood,伯劳与琴鸟：女同性恋的血色交响曲,2026-06-19 12:06:10,50,331941,4093,68.2,是 / Yes,Fantasy、Political Intrigue,奇幻、政治阴谋,The Shrike & The Lyrebird: A Sapphic Symphony of Blood,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,92,ID 7653029231559267346,"They Buried Me Alive, I Came Back a Queen",他们活埋了我，我以女王的身份回来了,2026-06-19 17:04:31,30,816611,1787,29.8,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"They buried her alive for the inheritance. Seventy-two hours later, she crawled out of her own grave and walked back into their lives as a stranger, ready to host each killer's funeral herself.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,93,ID 7652132020265341970,"Dumped by My Ex, Claimed by Three Royal Kings",被我的前任甩了，被三位皇家国王认领,2026-06-17 07:02:15,50,328456,4655,77.6,是 / Yes,Married Life、Family Feud、Love Triangle,婚姻生活、家庭恩怨、三角恋,"Dumped by My Ex, Claimed by Three Royal Kings",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,94,ID 7655348712566739975,Bartender Bride to the Billion-Dollar Don,十亿美元唐的调酒师新娘,2026-06-25 23:05:27,33,429976,2061,34.4,是 / Yes,Family Feud、Married Life、Contract Lovers,家庭恩怨、婚姻生活、合约爱好者,Bartender Bride to the Billion-Dollar Don,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,95,ID 7653740196420523016,The Miswoven Scarf,织错的围巾,2026-06-21 15:03:08,49,380118,3410,56.8,是 / Yes,Martial Arts、Redemption、Romantic Complications,武术、赎回、浪漫并发症,The Miswoven Scarf,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,96,ID 7656972575997957128,The Contract Husband Is a Secret Billionaire,合同夫是秘密亿万富翁,2026-06-30 08:08:47,45,3649483,2952,49.2,是 / Yes,Married Life、Family Feud、Contract Lovers,婚姻生活、家庭恩怨、合约爱好者,The Contract Husband Is a Secret Billionaire,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,97,ID 7656958269579088904,Cinderella and the Mafia Twins,灰姑娘和黑手党双胞胎,2026-06-30 07:11:23,45,819973,2628,43.8,是 / Yes,Family Disputes、Family Feud、Love Triangle,家庭纠纷、家庭恩怨、三角恋,Cinderella and the Mafia Twins,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,98,ID 7653493242012685320,My Stepbrother Took My Face,我的继兄弟拿走了我的脸,2026-06-20 23:06:05,41,5443524,2606,43.4,是 / Yes,Lost Child、Family Disputes、Family Feud,丢失的孩子、家庭纠纷、家庭恩怨,My Stepbrother Took My Face,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,99,ID 7652874273073583112,The Secret Tycoon's Revenge-Divorcing My Unfaithful Wife,秘密大亨的复仇-与不忠的妻子离婚,2026-06-19 07:04:04,40,10911483,2954,49.2,是 / Yes,Family Feud、Mistaken Identities、Business Competition,家庭恩怨、错误的身份、商业竞赛,The Secret Tycoon's Revenge-Divorcing My Unfaithful Wife,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,100,ID 7653725230371902482,"My Son, My Legacy",我的儿子，我的遗产,2026-06-21 14:06:19,40,1150361,2546,42.4,是 / Yes,Mistaken Identities、Family & Ethics、Family Feud,错误的身份、家庭与道德、家庭恩怨,"My Son, My Legacy",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,101,ID 7640381481629750292,The Devil Wears a Suit,穿西装的恶魔,2026-05-20 22:11:37,29,783704,1646,27.4,是 / Yes,Forced Love、Fantasy,强迫的爱、奇幻,"Debt-ridden intern signs soul pact with demon CEO, falls in love and beats his rival.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,102,ID 7639323703859434514,Bound to the Beast: The Runaway Bride,与野兽的束缚：逃跑的新娘,2026-05-14 11:37:25,10,2329981,686,11.4,是 / Yes,Revenge、Contract Lovers、Family Feud,复仇、合约爱好者、家庭恩怨,Bound to the Beast: The Runaway Bride,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,103,ID 7650349295228457992,The Cursed King's Bride,被诅咒的国王的新娘,2026-06-12 11:49:09,30,789394,1601,26.7,是 / Yes,Adventure、Flipped、Fantasy,冒险、翻转、奇幻,"Ordinary Earth girl Lucy is fate-bound to Alvar, king of the dark clan from another world. Dragged into underground power struggles and ancient plots, she breaks Alvar’s enslavement curse and defeats tyrant Thor. Leaving her earthly life behind, she rules the realm alongside Alvar for eternal love.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,104,ID 7650348010374976520,The Last Oasis: My Grandpa’s Cursed Contract,最后的绿洲：我爷爷的被诅咒的契约,2026-06-12 11:41:37,30,371627,2974,49.6,是 / Yes,Sudden Wealth、Fantasy、Love Triangle,暴富、奇幻、三角恋,"Dismissed as a bankrupt farm girl, Ava uses a mystical barn vending machine to summon multi-dimensional protectors, crushing the cruel elite and rewriting the rules of the universe.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,105,ID 7638365993571537940,The Ice Queen's Forbidden Harem,冰雪女王的禁忌后宫,2026-05-11 10:53:08,25,8081031,1664,27.7,是 / Yes,Revenge、Celebrity、Contract Lovers,复仇、名人、合约爱好者,The Ice Queen's Forbidden Harem,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,106,ID 7651498060371252232,The Mother's Gambit,母亲的策略,2026-06-15 14:03:45,30,526684,1850,30.8,是 / Yes,Mistaken Identities、Family Feud、Revenge,错误的身份、家庭恩怨、复仇,The Mother's Gambit,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,107,ID 7647854027300066324,"Sugar, Secrets & Sabotage",糖、秘密与破坏,2026-06-07 16:54:57,30,400785,2185,36.4,是 / Yes,Family & Ethics、Family Feud、Contract Lovers,家庭与道德、家庭恩怨、合约爱好者,"Sugar, Secrets & Sabotage",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,108,ID 7644349589583041557,The 50 Million Dollar Payback,5000万美元的回报,2026-05-27 19:20:31,60,2595986,3997,66.6,是 / Yes,Workplace、Revenge,职场、复仇,The 50 Million Dollar Payback,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,109,ID 7645792684627694608,My Roommate Bites Back,我的室友反咬一口,2026-06-02 10:45:03,20,88312205,1387,23.1,是 / Yes,Family Feud、Lost Child、Revenge,家庭恩怨、丢失的孩子、复仇,A broke nurse takes in a gorgeous new roommate who turns out to be a centuries-old vampire struggling to resist her blood. Their dangerous attraction grows into a tender obsession just as vampire hunters close in and a secret in the heroine's blood comes to light.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,110,ID 7647854332260160532,Dead List,死亡名单,2026-06-07 18:02:03,30,458126,2878,48.0,是 / Yes,Survival、Lost Child、Crime,生存、丢失的孩子、犯罪,Dead List,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,111,ID 7647813203984208917,Fallen from the Screen My Perfect Second Male Lead,从荧幕上掉下来我的完美男二,2026-06-07 15:27:33,30,800990,2054,34.2,是 / Yes,Fantasy、Romantic Complications,奇幻、浪漫并发症,Fallen from the Screen My Perfect Second Male Lead,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,112,ID 7651482666327593992,The Mercury Mask: Stealing the Billionaire's Wife,水银面具：偷走亿万富翁的妻子,2026-06-15 13:05:10,40,16080674,2622,43.7,是 / Yes,Mistaken Identities、Mystery、Family Feud,错误的身份、神秘、家庭恩怨,The Mercury Mask: Stealing the Billionaire's Wife,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,113,ID 7651482779628114951,My Bodyguards Are Fighting Over Me,我的保镖正在为我打架,2026-06-15 13:09:52,30,1289530,3004,50.1,是 / Yes,Love Triangle、Family Feud、Romantic Complications,三角恋、家庭恩怨、浪漫并发症,"Three lethal men guard one reckless heiress in eight-hour shifts, until the real kidnapper turns out to be the man who hired them — and the girl they all fell for has to choose who lives.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,114,ID 7639357338813600788,The Crown Prince’s Hidden Forbidden Favor,太子隐藏的禁忌之恩,2026-05-15 23:00:49,29,3473530,1696,28.3,是 / Yes,Cultivation、Love After Divorce,栽培、离婚后的爱情,The Crown Prince’s Hidden Forbidden Favor,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,115,ID 7650348827362481160,The Cheerleader Captain Drinks Monsters,啦啦队队长喝怪物,2026-06-12 11:44:14,30,417032,2032,33.9,是 / Yes,Romantic Complications、Fantasy、Mistaken Identities,浪漫并发症、奇幻、错误的身份,"She's the prettiest girl in school and she only drinks from bullies. Then the new boy slits his wrist in the cafeteria and whispers, ""I've been looking for you for three hundred years.""",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,116,ID 7650346826918564872,"Her Face, My Life",她的脸，我的生活,2026-06-12 11:36:19,20,340792,1524,25.4,是 / Yes,Romantic Complications、Family Feud、Superior and Inferior,浪漫并发症、家庭恩怨、强弱逆袭,"Her Face, My Life",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,117,ID 7643221654910506004,The Fae Prince Owes Me A Life,法埃王子欠我一条命,2026-06-01 04:43:03,29,26737191,2240,37.3,是 / Yes,Adventure、Love After Marriage、Fantasy,冒险、婚后的爱情、奇幻,"She saved a dying stranger in the woods. He woke up with wings, a crown, and one year to make her fall in love.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,118,ID 7631413289033159700,Threads Of Freedom,自由之线,2026-04-25 11:41:04,49,30175844,3168,52.8,是 / Yes,Romantic Complications、City,浪漫并发症、城市,Threads Of Freedom,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,119,ID 7634546687276733456,The Last Dragon Broker on Wall Street,华尔街最后的龙经纪人,2026-05-01 07:32:01,30,860486,1702,28.4,是 / Yes,Fantasy、Revenge、dark romance,奇幻、复仇、黑暗浪漫,"After uncovering a deadly secret on Wall Street, analyst Eva is saved by Cassian, a ruthless dealmaker from a hidden supernatural world. As she learns she carries a powerful dragon bloodline, the two overturn a dark financial empire and turn every predator into prey.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,120,ID 7645777199526401045,The Underworld's Rose: Family of Beasts,冥界玫瑰：百兽家族,2026-06-01 04:45:02,30,175913811,1701,28.4,是 / Yes,Revenge、Family Feud、Superior and Inferior,复仇、家庭恩怨、强弱逆袭,The Underworld's Rose: Family of Beasts,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,121,ID 7650348930072499208,The Maid Who Owns the House Now,现在拥有房子的女佣,2026-06-12 11:48:33,29,4557753,2054,34.2,是 / Yes,Love Triangle、Revenge、Family Feud,三角恋、复仇、家庭恩怨,"She once owned this mansion. Now she mops its floors in silence, memorizing every secret her new billionaire master whispers, because the woman who serves your wine tonight will bury your empire by morning.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,122,ID 7650347174223647762,Everyone Has a Price Tag,每个人都有一个价格标签,2026-06-12 11:38:44,30,339009,1764,29.4,是 / Yes,Mother- & Daughter-in-Law、Family & Ethics、Family Feud,婆婆和儿媳妇、家庭与道德、家庭恩怨,Everyone Has a Price Tag,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,123,ID 7638350635456271380,Unbecoming Humans: The Glitch in Eden,不合时宜的人类：伊甸园的故障,2026-05-11 08:55:11,28,1254066,1610,26.8,是 / Yes,Revenge、Redemption、Fantasy,复仇、赎回、奇幻,Unbecoming Humans: The Glitch in Eden,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,124,ID 7645777369353245716,"He's A Werewolf, I'm His Dog Trainer",他是狼人，我是他的训狗师,2026-06-01 03:19:59,30,56757766,2135,35.6,是 / Yes,Romantic Complications、Fantasy、Contract Lovers,浪漫并发症、奇幻、合约爱好者,"She was hired to train his dog. She didn't know the dog was him, and every command made the billionaire werewolf fall harder.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,125,ID 7650348127593288711,The Ghost Founder,幽灵创始人,2026-06-12 11:42:39,30,427844,1807,30.1,是 / Yes,Family Feud、Romantic Complications,家庭恩怨、浪漫并发症,The Ghost Founder,,否 / No,,https://www.tiktok.com/@johnhgrks94
